3d_x,3d_y,3d_z
83.3718750000,-208.7281250000,1410.5750000000
83.5840070344,-208.5159929656,1410.5750000000
83.7961390687,-208.3038609313,1410.5750000000
84.0082711031,-208.0917288969,1410.5750000000
84.2204031374,-207.8795968626,1410.5750000000
84.4714808808,-207.7216753255,1410.5300471924
84.7225586241,-207.5637537883,1410.4850943847
84.9815772084,-207.4407191286,1410.3969363136
85.2405957927,-207.3176844689,1410.3087782425
85.4996143770,-207.1946498092,1410.2206201714
85.7637353796,-207.1144653608,1410.1031018742
86.0278563823,-207.0342809125,1409.9855835769
86.2734268590,-206.9985489577,1409.8170060921
86.5189973357,-206.9628170030,1409.6484286072
86.7205181036,-206.9823159479,1409.4270484563
86.9220388715,-207.0018148929,1409.2056683053
87.1007892861,-207.0334769344,1408.9668256701
87.2795397007,-207.0651389759,1408.7279830348
87.4372006532,-207.1074271719,1408.4762793747
87.5948616057,-207.1497153679,1408.2245757145
87.7335599690,-207.2037106862,1407.9641006300
87.8722583322,-207.2577060045,1407.7036255456
87.9981949120,-207.3059309427,1407.4356435812
88.1241314918,-207.3541558809,1407.1676616169
88.2500680716,-207.4023808191,1406.8996796526
88.3663235819,-207.4343376587,1406.6249735975
88.4825790923,-207.4662944983,1406.3502675423
88.5858366651,-207.4847971289,1406.0692061143
88.6890942380,-207.5032997596,1405.7881446864
88.7899118603,-207.5058550021,1405.5056039322
88.8907294826,-207.5084102447,1405.2230631780
89.0141446720,-207.4876348564,1404.9504149169
89.1375598614,-207.4668594681,1404.6777666559
89.2598959670,-207.4133147917,1404.4091277814
89.3822320726,-207.3597701152,1404.1404889069
89.5045681783,-207.3062254388,1403.8718500324
89.6348350628,-207.2152185601,1403.6173931857
89.7651019473,-207.1242116813,1403.3629363390
89.9038454217,-207.0284980901,1403.1147647114
90.0425888960,-206.9327844988,1402.8665930837
90.1813323703,-206.8370709076,1402.6184214560
90.3478601386,-206.7423586687,1402.3875576559
90.5143879068,-206.6476464299,1402.1566938557
90.7247532712,-206.5911326476,1401.9504110259
90.9351186356,-206.5346188653,1401.7441281961
91.1454840000,-206.4781050829,1401.5378453663
91.3957579682,-206.5257233015,1401.3794299438
91.6460319364,-206.5733415201,1401.2210145212
91.8768076152,-206.6955079094,1401.0733054849
92.1075832940,-206.8176742986,1400.9255964486
92.3383589727,-206.9398406879,1400.7778874122
92.5434928313,-207.1112734573,1400.6417591431
92.7486266898,-207.2827062266,1400.5056308739
92.9537605484,-207.4541389960,1400.3695026047
93.1335843683,-207.6387147212,1400.2158953280
93.3134081882,-207.8232904464,1400.0622880512
93.4932320081,-208.0078661715,1399.9086807745
93.6519604316,-208.1834028249,1399.7243111162
93.8106888552,-208.3589394782,1399.5399414579
93.9716849263,-208.4897354186,1399.3232096258
94.1326809974,-208.6205313590,1399.1064777936
94.2936770685,-208.7513272994,1398.8897459615
94.4501363723,-208.7859275656,1398.6361255604
94.6065956760,-208.8205278318,1398.3825051593
94.7608185233,-208.7706952135,1398.1300531371
94.9150413706,-208.7208625951,1397.8776011149
95.0692642180,-208.6710299768,1397.6251490927
95.2311851439,-208.5617782883,1397.3974526231
95.3931060699,-208.4525265997,1397.1697561535
95.5550269959,-208.3432749111,1396.9420596838
95.7375941517,-208.2143952550,1396.7419115690
95.9201613075,-208.0855155989,1396.5417634542
96.1005958990,-207.9579008341,1396.3388895278
96.2810304905,-207.8302860693,1396.1360156014
96.4614650820,-207.7026713046,1395.9331416751
96.6506457655,-207.6080228422,1395.7204157069
96.8398264491,-207.5133743799,1395.5076897386
97.0290071326,-207.4187259175,1395.2949637704
97.2316544834,-207.4307143154,1395.0740784392
97.4343018342,-207.4427027132,1394.8531931081
97.6110190631,-207.5803447740,1394.6536293735
97.7877362919,-207.7179868347,1394.4540656390
97.9305341484,-207.9206448754,1394.2851322476
98.0733320049,-208.1233029160,1394.1161988562
98.2161298614,-208.3259609567,1393.9472654648
98.3328948878,-208.5533439941,1393.7902212579
98.4496599143,-208.7807270314,1393.6331770510
98.5664249408,-209.0081100688,1393.4761328442
98.6913124662,-209.2038037209,1393.2861141595
98.8161999917,-209.3994973729,1393.0960954748
98.9410875171,-209.5951910250,1392.9060767901
99.1024302035,-209.6803504253,1392.6679247082
99.2637728899,-209.7655098257,1392.4297726264
99.4251155763,-209.8506692261,1392.1916205446
99.5864582627,-209.9358286265,1391.9534684628
