3d_x,3d_y,3d_z
34.9797870692,-180.2668233154,1352.8289915983
35.2685684376,-180.2498224021,1352.7495165067
35.5573498060,-180.2328214888,1352.6700414150
35.8487952708,-180.2303149852,1352.5989551399
36.1402407355,-180.2278084816,1352.5278688647
36.4333893484,-180.2371168236,1352.4648034578
36.7265379612,-180.2464251655,1352.4017380509
37.0207166502,-180.2693104297,1352.3475609001
37.3148953391,-180.2921956939,1352.2933837492
37.6084282991,-180.3276724541,1352.2425920092
37.9019612592,-180.3631492143,1352.1918002692
38.1958340651,-180.4084438621,1352.1519609818
38.4897068710,-180.4537385099,1352.1121216945
38.7855659415,-180.4934695923,1352.0823080822
39.0814250121,-180.5332006747,1352.0524944700
39.3787908109,-180.5649443309,1352.0287053558
39.6761566098,-180.5966879870,1352.0049162416
39.9732550450,-180.6292141543,1351.9789437901
40.2703534802,-180.6617403216,1351.9529713387
40.5656858178,-180.7028743456,1351.9200046517
40.8610181554,-180.7440083695,1351.8870379647
41.1562741888,-180.7858230907,1351.8542446142
41.4515302222,-180.8276378119,1351.8214512637
41.7475337995,-180.8677947935,1351.7937150232
42.0435373769,-180.9079517750,1351.7659787827
42.3399473708,-180.9440342742,1351.7370103729
42.6363573647,-180.9801167734,1351.7080419631
42.9332020636,-181.0106143118,1351.6771692425
43.2300467625,-181.0411118502,1351.6462965220
43.5260162271,-181.0713767389,1351.6077463920
43.8219856917,-181.1016416276,1351.5691962619
44.1163579416,-181.1389364525,1351.5249913463
44.4107301914,-181.1762312774,1351.4807864306
44.7035345433,-181.2193815295,1351.4317592215
44.9963388953,-181.2625317817,1351.3827320124
45.2882307178,-181.3061504461,1351.3289121642
45.5801225403,-181.3497691104,1351.2750923159
45.8717492493,-181.3907675535,1351.2178822622
46.1633759583,-181.4317659966,1351.1606722084
46.4547984106,-181.4757108224,1351.1046203879
46.7462208629,-181.5196556482,1351.0485685674
47.0386195298,-181.5705195830,1351.0047978036
47.3310181966,-181.6213835178,1350.9610270397
47.6209771823,-181.6889862792,1350.9242350128
47.9109361681,-181.7565890406,1350.8874429858
48.1972152672,-181.8385264352,1350.8509664078
48.4834943664,-181.9204638297,1350.8144898297
48.7667105271,-182.0113601451,1350.7754198131
49.0499266877,-182.1022564605,1350.7363497966
49.3278272411,-182.2041580780,1350.6874893545
49.6057277944,-182.3060596955,1350.6386289124
49.8837699837,-182.4045607581,1350.5839472733
50.1618121729,-182.5030618207,1350.5292656342
50.4436155506,-182.5937701734,1350.4806976292
50.7254189282,-182.6844785260,1350.4321296242
51.0072223059,-182.7751868786,1350.3835616192
51.2923593054,-182.8584151006,1350.3414907913
51.5774963050,-182.9416433226,1350.2994199634
51.8634756342,-183.0205631631,1350.2548387790
52.1494549635,-183.0994830037,1350.2102575945
52.4360317290,-183.1759245982,1350.1651971897
52.7226084945,-183.2523661926,1350.1201367848
53.0078419245,-183.3341514866,1350.0759433899
53.2930753544,-183.4159367805,1350.0317499951
53.5803291876,-183.4935433268,1349.9935078811
53.8675830208,-183.5711498731,1349.9552657671
54.1592856002,-183.6321834039,1349.9208490080
54.4509881795,-183.6932169347,1349.8864322490
54.7465529264,-183.7384694217,1349.8620664362
55.0421176733,-183.7837219087,1349.8377006234
55.3400055201,-183.8156101204,1349.8220171071
55.6378933669,-183.8474983320,1349.8063335908
55.9347917515,-183.8899941529,1349.7995916008
56.2316901361,-183.9324899738,1349.7928496107
56.5247678402,-183.9965129103,1349.7902956090
56.8178455444,-184.0605358469,1349.7877416073
57.1094326848,-184.1303597008,1349.7776634640
57.4010198252,-184.2001835546,1349.7675853208
57.6941992402,-184.2609011731,1349.7486327104
57.9873786552,-184.3216187916,1349.7296801000
58.2806979448,-184.3783008675,1349.7022768780
58.5740172345,-184.4349829435,1349.6748736560
58.8668237464,-184.4937934111,1349.6464892327
59.1596302583,-184.5526038787,1349.6181048094
59.4506191174,-184.6203194244,1349.5909002365
59.7416079764,-184.6880349700,1349.5636956637
60.0299786228,-184.7659452089,1349.5359042081
60.3183492691,-184.8438554477,1349.5081127525
60.6040788509,-184.9313835497,1349.4817037108
60.8898084326,-185.0189116517,1349.4552946690
61.1755380143,-185.1064397537,1349.4288856273
61.4582678317,-185.2065582774,1349.4225506770
61.7409976490,-185.3066768012,1349.4162157267
62.0254820178,-185.4000511855,1349.4349204918
62.3099663867,-185.4934255698,1349.4536252569
62.5978768882,-185.5690778731,1349.4908310646
62.8857873897,-185.6447301764,1349.5280368722
63.1767231493,-185.7115559538,1349.5578814579
63.4676589088,-185.7783817312,1349.5877260435
63.7592068582,-185.8486420902,1349.5956806132
64.0507548075,-185.9189024493,1349.6036351828
64.3416543411,-185.9904662822,1349.5876327092
64.6325538747,-186.0620301151,1349.5716302356
64.9222875006,-186.1313075126,1349.5362032937
65.2120211265,-186.2005849102,1349.5007763517
65.4990201355,-186.2746299439,1349.4544201025
65.7860191444,-186.3486749775,1349.4080638533
66.0715916812,-186.4238218529,1349.3551367960
66.3571642179,-186.4989687282,1349.3022097386
66.6449780424,-186.5693794131,1349.2552465841
66.9327918669,-186.6397900979,1349.2082834295
67.2262307947,-186.6919867828,1349.1740913001
67.5196697226,-186.7441834677,1349.1398991708
67.8168224951,-186.7824216267,1349.1244695569
68.1139752676,-186.8206597857,1349.1090399430
68.4108615447,-186.8637251885,1349.1110172035
68.7077478218,-186.9067905914,1349.1129944640
68.9997995454,-186.9741218926,1349.1261202624
69.2918512691,-187.0414531937,1349.1392460609
69.5788533011,-187.1279531053,1349.1513950898
69.8658553332,-187.2144530168,1349.1635441188
70.1507608943,-187.3076375078,1349.1756052916
70.4356664554,-187.4008219988,1349.1876664645
70.7240142918,-187.4830218896,1349.1976014122
71.0123621282,-187.5652217804,1349.2075363599
71.3053059449,-187.6298854052,1349.2091288077
71.5982497616,-187.6945490300,1349.2107212555
71.8911935783,-187.7592126548,1349.2123137033
72.1854808567,-187.8130091781,1349.1899321965
72.4797681351,-187.8668057013,1349.1675506897
72.7719565668,-187.9232955313,1349.1296716785
73.0641449985,-187.9797853613,1349.0917926672
73.3527084621,-188.0426908430,1349.0391236265
73.6412719257,-188.1055963247,1348.9864545857
