3d_x,3d_y,3d_z
71.9718750000,-189.5281250000,1422.5750000000
72.2206407090,-189.3604478638,1422.5750000000
72.4694064181,-189.1927707276,1422.5750000000
72.7181721271,-189.0250935914,1422.5750000000
72.9588705198,-188.8826786621,1422.4664538269
73.1995689124,-188.7402637328,1422.3579076538
73.4402673051,-188.5978488035,1422.2493614807
73.6585924089,-188.5018727816,1422.0673649086
73.8769175128,-188.4058967597,1421.8853683366
74.0830788770,-188.3434964134,1421.6765533738
74.2892402413,-188.2810960671,1421.4677384111
74.4954016056,-188.2186957207,1421.2589234484
74.6958157359,-188.2065449747,1421.0360186801
74.8962298662,-188.1943942286,1420.8131139117
75.0966439965,-188.1822434825,1420.5902091434
75.2999238700,-188.2069603642,1420.3709687074
75.5032037436,-188.2316772459,1420.1517282714
75.7107355995,-188.2550437172,1419.9363575752
75.9182674554,-188.2784101884,1419.7209868789
76.1257993114,-188.3017766596,1419.5056161827
76.3362347091,-188.3023544473,1419.2918017549
76.5466701069,-188.3029322350,1419.0779873272
76.7575587712,-188.2960571336,1418.8647299609
76.9684474355,-188.2891820322,1418.6514725947
77.1793360998,-188.2823069308,1418.4382152285
77.3998262073,-188.2852130562,1418.2348051330
77.6203163149,-188.2881191815,1418.0313950376
77.8538370287,-188.3115209722,1417.8445249426
78.0873577425,-188.3349227629,1417.6576548476
78.3293615660,-188.3718078560,1417.4842373188
78.5713653896,-188.4086929491,1417.3108197900
78.8133692131,-188.4455780422,1417.1374022612
79.0664051824,-188.4862383082,1416.9814550232
79.3194411516,-188.5268985742,1416.8255077853
79.5794636851,-188.5776395623,1416.6847468737
79.8394862185,-188.6283805504,1416.5439859621
80.0981558120,-188.7052710883,1416.4129215252
80.3568254054,-188.7821616262,1416.2818570883
80.6154949988,-188.8590521641,1416.1507926514
80.8637082310,-188.9888942152,1416.0434090719
81.1119214632,-189.1187362662,1415.9360254924
81.3504679126,-189.2709266270,1415.8363576162
81.5890143620,-189.4231169878,1415.7366897400
81.8224809148,-189.5809925110,1415.6338856159
82.0559474676,-189.7388680341,1415.5310814919
82.2894140204,-189.8967435573,1415.4282773678
82.5199636572,-190.0507892269,1415.3137487834
82.7505132940,-190.2048348965,1415.1992201990
82.9810629307,-190.3588805662,1415.0846916147
83.2052777295,-190.5112505493,1414.9561960417
83.4294925282,-190.6636205324,1414.8277004687
83.6499088771,-190.8066773766,1414.6829545794
83.8703252260,-190.9497342208,1414.5382086900
84.0907415749,-191.0927910649,1414.3934628007
84.3147310925,-191.2003366936,1414.2253478586
84.5387206101,-191.3078823222,1414.0572329165
84.7648165446,-191.4012100098,1413.8835361372
84.9909124791,-191.4945376974,1413.7098393579
85.2170084136,-191.5878653850,1413.5361425787
85.4382947557,-191.6719463778,1413.3518527486
85.6595810977,-191.7560273707,1413.1675629186
85.8862245369,-191.8312891145,1412.9859908354
86.1128679761,-191.9065508583,1412.8044187522
86.3395114152,-191.9818126021,1412.6228466690
86.5871175992,-192.0572826755,1412.4712041759
86.8347237832,-192.1327527488,1412.3195616829
87.0965875629,-192.2153933265,1412.1987399308
87.3584513426,-192.2980339041,1412.0779181786
87.6203151224,-192.3806744818,1411.9570964265
87.8900250172,-192.4712113590,1411.8619142512
88.1597349120,-192.5617482362,1411.7667320759
88.4196803600,-192.6691852443,1411.6623977412
88.6796258079,-192.7766222524,1411.5580634066
88.9395712558,-192.8840592606,1411.4537290720
89.1731344197,-193.0206927102,1411.3241931738
89.4066975836,-193.1573261599,1411.1946572756
89.6036850528,-193.3250695223,1411.0428083331
89.8006725219,-193.4928128847,1410.8909593905
89.9976599911,-193.6605562471,1410.7391104479
90.1338717878,-193.8575521166,1410.5584478512
90.2700835845,-194.0545479861,1410.3777852546
90.4062953812,-194.2515438556,1410.1971226579
90.4738853921,-194.4318297837,1409.9670605476
90.5414754030,-194.6121157117,1409.7369984374
90.5698095558,-194.7611532479,1409.4781838539
90.5981437087,-194.9101907841,1409.2193692705
90.6264778615,-195.0592283203,1408.9605546871
90.5999481522,-195.1882962388,1408.6910409640
90.5734184429,-195.3173641572,1408.4215272409
90.5349239039,-195.4256397739,1408.1444089245
90.4964293648,-195.5339153905,1407.8672906080
90.4847786016,-195.6256690537,1407.5819039843
90.4731278383,-195.7174227168,1407.2965173605
90.4614770750,-195.8091763800,1407.0111307368
90.5162313012,-195.8920037565,1406.7280378185
90.5709855273,-195.9748311331,1406.4449449001
90.6700831853,-196.0799497832,1406.1820195807
90.7691808434,-196.1850684333,1405.9190942613
90.8682785014,-196.2901870834,1405.6561689420
91.0001151815,-196.4438079951,1405.4347650005
91.1319518615,-196.5974289067,1405.2133610591
91.2962324295,-196.7602749026,1405.0223294475
91.4605129975,-196.9231208985,1404.8312978359
91.6247935655,-197.0859668943,1404.6402662244
91.8457509188,-197.2433251543,1404.5121404034
92.0667082722,-197.4006834143,1404.3840145824
92.3021766178,-197.5632611722,1404.2938861691
92.5376449633,-197.7258389301,1404.2037577559
92.7731133089,-197.8884166880,1404.1136293426
93.0174502534,-198.0534679397,1404.0583342990
93.2617871980,-198.2185191913,1404.0030392555
93.5043932326,-198.3812727972,1403.9348221331
93.7469992671,-198.5440264031,1403.8666050108
93.9896053016,-198.7067800089,1403.7983878884
94.2268793038,-198.8197178401,1403.6536602332
94.4641533060,-198.9326556713,1403.5089325781
94.6944182490,-198.9660249165,1403.3195531983
94.9246831921,-198.9993941616,1403.1301738185
95.1160290889,-198.9513844611,1402.9041609507
95.3073749857,-198.9033747605,1402.6781480829
95.4987208826,-198.8553650600,1402.4521352150
95.6151536465,-198.7019384424,1402.2221272054
95.7315864104,-198.5485118247,1401.9921191958
95.8043367713,-198.3356480326,1401.7936339546
95.8770871321,-198.1227842404,1401.5951487134
95.9151494836,-197.8782280495,1401.4256095531
95.9532118352,-197.6336718586,1401.2560703927
95.9912741867,-197.3891156677,1401.0865312324
96.0689138202,-197.1415357188,1400.9359448577
96.1465534537,-196.8939557699,1400.7853584831
96.2836539439,-196.6835353459,1400.6212649100
96.4207544341,-196.4731149220,1400.4571713368
96.6011248158,-196.3308488957,1400.2642285909
96.7814951974,-196.1885828695,1400.0712858449
96.9915580911,-196.1102500932,1399.8719430325
97.2016209847,-196.0319173168,1399.6726002202
97.4116838784,-195.9535845404,1399.4732574078
97.6401925638,-195.9950155769,1399.2833436117
97.8687012492,-196.0364466134,1399.0934298157
98.0984059069,-196.1376865726,1398.9291549216
98.3281105647,-196.2389265318,1398.7648800274
98.5514590703,-196.3451358205,1398.5950712171
98.7748075759,-196.4513451093,1398.4252624069
98.9981560815,-196.5575543980,1398.2554535966
99.2028874266,-196.6184047659,1398.0447825045
99.4076187718,-196.6792551338,1397.8341114124
99.5830433891,-196.6904727227,1397.5910057372
99.7584680065,-196.7016903116,1397.3479000620
99.9338926238,-196.7129079005,1397.1047943867
100.1093172412,-196.7241254894,1396.8616887115
