3d_x,3d_y,3d_z
62.8446128551,-148.9728107832,1412.9312587234
62.9616544098,-148.7415042062,1412.7802668629
63.0817626831,-148.5227344914,1412.6137921965
63.2018709564,-148.3039647766,1412.4473175301
63.3219792298,-148.0851950617,1412.2808428637
63.4385469469,-147.8758476584,1412.1003279556
63.5551146641,-147.6665002551,1411.9198130476
63.6678264435,-147.4569336631,1411.7371168564
63.7805382229,-147.2473670710,1411.5544206652
63.8932500023,-147.0378004789,1411.3717244740
63.9939703645,-146.8261029148,1411.1845359327
64.0946907268,-146.6144053507,1410.9973473914
64.1954110890,-146.4027077866,1410.8101588501
64.2876934885,-146.1992431717,1410.6099436928
64.3799758880,-145.9957785568,1410.4097285355
64.4678568336,-145.7969904278,1410.2029430932
64.5557377793,-145.5982022987,1409.9961576509
64.6436187250,-145.3994141697,1409.7893722086
64.7334885742,-145.2040652271,1409.5801780385
64.8233584235,-145.0087162846,1409.3709838683
64.9132282728,-144.8133673420,1409.1617896981
65.0150350432,-144.6183727562,1408.9577982939
65.1168418137,-144.4233781704,1408.7538068897
65.2154107667,-144.2232016990,1408.5532737458
65.3139797197,-144.0230252277,1408.3527406018
65.4125486727,-143.8228487563,1408.1522074579
65.5088230314,-143.6222623374,1407.9509704424
65.6050973902,-143.4216759184,1407.7497334270
65.7022424223,-143.2204261983,1407.5495800036
65.7993874543,-143.0191764782,1407.3494265801
65.8965324863,-142.8179267581,1407.1492731567
65.9957075362,-142.6145690853,1406.9522707040
66.0948825860,-142.4112114124,1406.7552682513
66.1940576359,-142.2078537395,1406.5582657986
66.2958639777,-142.0075805117,1406.3594540711
66.3976703195,-141.8073072839,1406.1606423436
66.4994766614,-141.6070340561,1405.9618306162
66.6148515746,-141.4222451152,1405.7555742787
66.7302264878,-141.2374561743,1405.5493179413
66.8691390128,-141.0759631901,1405.3380756007
67.0080515378,-140.9144702060,1405.1268332601
67.1469640628,-140.7529772218,1404.9155909195
67.3114160070,-140.6173854900,1404.7044737949
67.4758679512,-140.4817937582,1404.4933566703
67.6403198954,-140.3462020263,1404.2822395456
67.8260244165,-140.2376578936,1404.0731175666
68.0117289375,-140.1291137609,1403.8639955876
68.1974334586,-140.0205696282,1403.6548736086
68.3961398599,-139.9284860680,1403.4498458445
68.5948462611,-139.8364025078,1403.2448180805
68.7956507642,-139.7630930134,1403.0343346617
68.9964552672,-139.6897835190,1402.8238512429
69.1972597702,-139.6164740245,1402.6133678241
69.3841484697,-139.5664955751,1402.3840759389
69.5710371692,-139.5165171256,1402.1547840537
69.7579258686,-139.4665386762,1401.9254921686
69.9135970851,-139.4225059238,1401.6728509426
70.0692683016,-139.3784731714,1401.4202097165
70.1940796895,-139.3161218775,1401.1546265213
70.3188910775,-139.2537705836,1400.8890433261
70.4437024654,-139.1914192897,1400.6234601309
70.5505187620,-139.0939216528,1400.3606208462
70.6573350585,-138.9964240159,1400.0977815614
70.7766304562,-138.8830308560,1399.8469617070
70.8959258539,-138.7696376962,1399.5961418526
71.0152212517,-138.6562445363,1399.3453219981
71.1599641963,-138.5214795311,1399.1197385914
71.3047071408,-138.3867145260,1398.8941551848
71.4698716634,-138.2594959769,1398.6784328603
71.6350361860,-138.1322774278,1398.4627105359
71.8002007085,-138.0050588788,1398.2469882114
71.9939868878,-137.9120389050,1398.0377175704
72.1877730670,-137.8190189311,1397.8284469294
72.4004992799,-137.7651837512,1397.6238758371
72.6132254927,-137.7113485713,1397.4193047449
72.8259517056,-137.6575133915,1397.2147336527
73.0222843236,-137.6436923451,1396.9883214583
73.2186169416,-137.6298712988,1396.7619092638
73.3848258944,-137.6445759255,1396.5125934842
73.5510348471,-137.6592805522,1396.2632777046
73.7172437999,-137.6739851789,1396.0139619249
73.8534734819,-137.7225096306,1395.7511181475
73.9897031640,-137.7710340823,1395.4882743701
74.1113709406,-137.8242337444,1395.2192636862
74.2330387173,-137.8774334064,1394.9502530023
74.3640787940,-137.9068334209,1394.6819916792
74.4951188708,-137.9362334354,1394.4137303562
74.6669168479,-137.9346592199,1394.1677974854
74.8387148250,-137.9330850045,1393.9218646147
75.0392963876,-137.9348888397,1393.6987866397
75.2398779502,-137.9366926750,1393.4757086647
75.4699442459,-137.9722592412,1393.2864878442
75.7000105417,-138.0078258074,1393.0972670237
75.9421815264,-138.0785705150,1392.9349451197
76.1843525111,-138.1493152227,1392.7726232158
76.4265234959,-138.2200599304,1392.6103013118
76.6668844721,-138.2983882141,1392.4487733544
76.9072454484,-138.3767164978,1392.2872453969
77.1476064247,-138.4550447815,1392.1257174394
77.3879674010,-138.5333730652,1391.9641894819
