3d_x,3d_y,3d_z
78.2708984375,-191.9291015625,1224.3750000000
78.4610155603,-191.7389844397,1224.5080825278
78.6511326832,-191.5488673168,1224.6411650556
78.8412498060,-191.3587501940,1224.7742475834
79.0313669288,-191.1686330712,1224.9073301113
79.2286969656,-190.9523615404,1224.9728089750
79.4260270023,-190.7360900097,1225.0382878388
79.6233570390,-190.5198184789,1225.1037667025
79.8281676528,-190.3054718901,1225.1496813226
80.0329782666,-190.0911253013,1225.1955959427
80.2377888805,-189.8767787125,1225.2415105628
80.4439893582,-189.6682165635,1225.3046231051
80.6501898359,-189.4596544145,1225.3677356474
80.8563903136,-189.2510922655,1225.4308481897
81.0573109489,-189.0486214851,1225.5237808609
81.2582315843,-188.8461507047,1225.6167135321
81.4658664389,-188.6506337256,1225.7097773705
81.6735012934,-188.4551167464,1225.8028412090
81.8811361480,-188.2595997673,1225.8959050475
82.0993565807,-188.0587616916,1225.9411146716
82.3175770135,-187.8579236160,1225.9863242958
82.5362090794,-187.6525052350,1225.9881432205
82.7548411454,-187.4470868541,1225.9899621453
82.9680332065,-187.2371118544,1225.9685228209
83.1812252675,-187.0271368548,1225.9470834966
83.3944173286,-186.8171618552,1225.9256441723
83.6038716061,-186.6039698249,1225.8996045129
83.8133258836,-186.3907777946,1225.8735648536
84.0243786626,-186.1785330872,1225.8533433629
84.2354314415,-185.9662883798,1225.8331218723
84.4464842205,-185.7540436725,1225.8129003816
84.6585035914,-185.5418793870,1225.8187400995
84.8705229624,-185.3297151015,1225.8245798174
85.0825423333,-185.1175508159,1225.8304195353
85.2884990245,-184.9115747138,1225.9022226458
85.4944557157,-184.7055986116,1225.9740257563
85.7004124069,-184.4996225094,1226.0458288668
85.9063690981,-184.2936464073,1226.1176319773
86.1123257894,-184.0876703051,1226.1894350878
