3d_x,3d_y,3d_z
69.0198809497,-128.0763589257,1304.2275121074
69.0509699258,-127.7785667308,1304.2087162505
69.0180443773,-127.4851925358,1304.1553543728
68.9851188288,-127.1918183409,1304.1019924951
68.9220184567,-126.9221555517,1303.9866654681
68.8589180846,-126.6524927625,1303.8713384410
68.8011078421,-126.4160080226,1303.6960303018
68.7432975996,-126.1795232827,1303.5207221626
68.7021089847,-125.9635477059,1303.3166191293
68.6609203698,-125.7475721292,1303.1125160959
68.6213772589,-125.5318563828,1302.9078137287
68.5818341480,-125.3161406364,1302.7031113614
68.5422910371,-125.1004248901,1302.4984089942
68.4873874913,-124.8905076782,1302.2912366871
68.4324839454,-124.6805904664,1302.0840643800
68.3775427017,-124.4771647648,1301.8705241175
68.3226014581,-124.2737390633,1301.6569838550
68.2622863319,-124.0749114266,1301.4405822459
68.2019712058,-123.8760837898,1301.2241806368
68.1416560797,-123.6772561531,1301.0077790277
68.0782663076,-123.4760918484,1300.7944373784
68.0148765356,-123.2749275438,1300.5810957291
67.9481949360,-123.0644458610,1300.3779922444
67.8815133364,-122.8539641782,1300.1748887597
67.8148317367,-122.6434824955,1299.9717852750
67.7608008329,-122.4301225804,1299.7679269711
67.7067699291,-122.2167626653,1299.5640686672
67.6731116407,-122.0168414299,1299.3429383453
67.6394533522,-121.8169201946,1299.1218080234
67.6160535537,-121.6452416597,1298.8769020616
67.5926537553,-121.4735631249,1298.6319960999
67.5602158995,-121.3332202396,1298.3688389984
67.5277780438,-121.1928773544,1298.1056818968
67.4953401881,-121.0525344691,1297.8425247953
67.4413497318,-120.9359803564,1297.5714156486
67.3873592756,-120.8194262437,1297.3003065019
67.3006608027,-120.7065964537,1297.0361989228
67.2139623299,-120.5937666638,1296.7720913438
67.1272638570,-120.4809368739,1296.5079837647
67.0052889005,-120.3633137883,1296.2604218135
66.8833139440,-120.2456907027,1296.0128598622
66.7322454992,-120.1165538970,1295.7881333386
66.5811770543,-119.9874170914,1295.5634068151
66.4301086095,-119.8582802857,1295.3386802915
66.2509161939,-119.7224735898,1295.1400685609
66.0717237783,-119.5866668939,1294.9414568302
65.8925313627,-119.4508601981,1294.7428450996
65.7001099123,-119.3002470762,1294.5688058138
65.5076884620,-119.1496339544,1294.3947665281
65.3152670117,-118.9990208326,1294.2207272423
65.1242523392,-118.8357832091,1294.0568160677
