3d_x,3d_y,3d_z
75.4425504284,-167.7599313126,1309.9147166678
75.6014705290,-167.7204666630,1309.6633465362
75.7502706765,-167.6885226375,1309.4048158894
75.8990708240,-167.6565786120,1309.1462852426
76.0684032748,-167.6472792906,1308.8988179848
76.2377357257,-167.6379799692,1308.6513507269
76.4070681765,-167.6286806478,1308.4038834691
76.6218060064,-167.6405097948,1308.1947238752
76.8365438364,-167.6523389419,1307.9855642814
77.0719901893,-167.6776443375,1307.8013778220
77.3074365422,-167.7029497331,1307.6171913625
77.5428828951,-167.7282551287,1307.4330049031
77.7804529983,-167.7561597523,1307.2519475142
78.0180231014,-167.7840643759,1307.0708901252
78.2555932045,-167.8119689995,1306.8898327363
78.4933657887,-167.8320144762,1306.7080021088
78.7311383728,-167.8520599529,1306.5261714813
78.9745469535,-167.8746450236,1306.3522686998
79.2179555342,-167.8972300942,1306.1783659183
79.4613641150,-167.9198151649,1306.0044631368
79.7052937505,-167.9625269424,1305.8351290382
79.9492233860,-168.0052387199,1305.6657949395
80.1931530216,-168.0479504973,1305.4964608408
80.4165245816,-168.1367926338,1305.3169832072
80.6398961416,-168.2256347703,1305.1375055736
80.8632677016,-168.3144769068,1304.9580279401
81.0498709849,-168.4461963118,1304.7635306059
81.2364742682,-168.5779157169,1304.5690332717
81.3947804379,-168.7324059235,1304.3663711571
81.5530866076,-168.8868961302,1304.1637090425
81.7113927772,-169.0413863368,1303.9610469279
81.8302646008,-169.2193366819,1303.7508014422
81.9491364244,-169.3972870270,1303.5405559566
82.0680082479,-169.5752373721,1303.3303104709
82.1231054388,-169.7742244649,1303.1126675605
82.1782026297,-169.9732115577,1302.8950246501
82.2332998206,-170.1721986505,1302.6773817396
82.2336367488,-170.3791361638,1302.4601796401
82.2339736770,-170.5860736772,1302.2429775405
82.2343106051,-170.7930111905,1302.0257754410
82.1938241092,-170.9961046737,1301.8087181196
82.1533376132,-171.1991981568,1301.5916607983
82.1128511172,-171.4022916399,1301.3746034769
82.0470446658,-171.6073788081,1301.1657763609
81.9812382144,-171.8124659764,1300.9569492449
81.9154317630,-172.0175531446,1300.7481221289
81.8291931069,-172.2230413202,1300.5472801416
81.7429544507,-172.4285294958,1300.3464381542
81.6853470853,-172.6341706194,1300.1357414059
81.6277397199,-172.8398117429,1299.9250446576
81.5701323545,-173.0454528665,1299.7143479093
81.5617872062,-173.2312447283,1299.4789509200
81.5534420579,-173.4170365901,1299.2435539306
81.6020185831,-173.5692815559,1298.9896606625
81.6505951083,-173.7215265216,1298.7357673944
81.6991716335,-173.8737714874,1298.4818741263
81.8191896619,-173.9866866027,1298.2311833813
81.9392076903,-174.0996017180,1297.9804926364
82.0948627409,-174.1929043360,1297.7416074617
82.2505177916,-174.2862069540,1297.5027222870
82.4061728422,-174.3795095720,1297.2638371123
82.5945086664,-174.4672167307,1297.0474183709
82.7828444907,-174.5549238894,1296.8309996295
82.9996337806,-174.6216131302,1296.6346454879
83.2164230705,-174.6883023709,1296.4382913463
83.4332123605,-174.7549916117,1296.2419372047
83.6780896190,-174.7934186897,1296.0729446370
83.9229668775,-174.8318457677,1295.9039520693
84.1738424327,-174.8536244724,1295.7408964228
84.4247179878,-174.8754031770,1295.5778407763
84.6764120079,-174.8995251724,1295.4163841270
84.9281060279,-174.9236471679,1295.2549274777
85.1768961380,-174.9531726296,1295.0899070903
85.4256862481,-174.9826980913,1294.9248867030
85.6744763581,-175.0122235530,1294.7598663156
85.9123761753,-175.0422252462,1294.5795788357
86.1502759924,-175.0722269394,1294.3992913559
86.3747106190,-175.0875508012,1294.2008114384
86.5991452457,-175.1028746631,1294.0023315209
86.8235798723,-175.1181985249,1293.8038516035
87.0375844171,-175.1204264300,1293.5936205610
87.2515889619,-175.1226543350,1293.3833895185
87.4655935067,-175.1248822401,1293.1731584759
87.6795980516,-175.1271101451,1292.9629274334
87.8936025964,-175.1293380502,1292.7526963909
