3d_x,3d_y,3d_z
99.5296405492,-151.7278673393,1278.7471879990
99.6667631527,-151.8501228341,1278.5100150967
99.8038857561,-151.9723783290,1278.2728421944
99.9410083596,-152.0946338239,1278.0356692921
100.0649686043,-152.2410830000,1277.8050473145
100.1889288490,-152.3875321760,1277.5744253368
100.3140036665,-152.5470007007,1277.3532329326
100.4390784840,-152.7064692253,1277.1320405285
100.5641533016,-152.8659377500,1276.9108481243
100.6896159318,-153.0330650107,1276.6956096353
100.8150785621,-153.2001922714,1276.4803711464
100.9465891684,-153.3565454993,1276.2606926800
101.0780997747,-153.5128987272,1276.0410142137
101.2096103810,-153.6692519550,1275.8213357474
101.3493244270,-153.7999312255,1275.5902450431
101.4890384731,-153.9306104960,1275.3591543389
101.6213390440,-154.0319386610,1275.1096966031
101.7536396149,-154.1332668259,1274.8602388674
101.8859401858,-154.2345949909,1274.6107811316
101.9833194608,-154.2850954368,1274.3315554491
102.0806987358,-154.3355958828,1274.0523297667
102.1499509382,-154.3656254895,1273.7619810880
102.2192031407,-154.3956550962,1273.4716324094
102.2716040869,-154.4110731217,1273.1766469431
102.3240050331,-154.4264911472,1272.8816614768
102.3695693569,-154.4266187622,1272.5851418719
102.4151336807,-154.4267463773,1272.2886222669
102.4606980045,-154.4268739924,1271.9921026620
102.4903856567,-154.4204143973,1271.6936450989
102.5200733089,-154.4139548022,1271.3951875359
102.5390929386,-154.4206432421,1271.0958657718
102.5581125684,-154.4273316821,1270.7965440077
102.6082295397,-154.4802579180,1270.5055335221
102.6583465110,-154.5331841540,1270.2145230365
102.7348810503,-154.6652512932,1269.9562581821
102.8114155895,-154.7973184324,1269.6979933277
102.8520745437,-155.0124752425,1269.4929216413
102.8927334978,-155.2276320525,1269.2878499549
102.9086154832,-155.4865287532,1269.1371175400
102.9330592134,-155.7641742353,1269.0261423611
102.9575029436,-156.0418197174,1268.9151671823
102.9977694063,-156.3301572760,1268.8427788939
103.0380358690,-156.6184948345,1268.7703906056
103.0896216462,-156.9104294675,1268.7244223806
103.1412074233,-157.2023641004,1268.6784541557
103.2005384304,-157.4946540171,1268.6461054898
103.2598694375,-157.7869439338,1268.6137568239
103.3192004446,-158.0792338505,1268.5814081580
103.3752728519,-158.3738354674,1268.5732981376
103.4313452592,-158.6684370844,1268.5651881172
103.4757352978,-158.9650556899,1268.5583377659
103.5201253364,-159.2616742955,1268.5514874145
