3d_x,3d_y,3d_z
76.4708984375,-180.5291015625,1299.9750000000
76.7111545726,-180.3676486580,1299.8961967694
76.9514107078,-180.2061957534,1299.8173935388
77.1916668429,-180.0447428489,1299.7385903082
77.4558097599,-179.9576308968,1299.6261624326
77.7199526768,-179.8705189447,1299.5137345571
77.9840955938,-179.7834069925,1299.4013066815
78.2466944664,-179.7529431615,1299.2594835977
78.5092933391,-179.7224793304,1299.1176605139
78.7718922117,-179.6920154994,1298.9758374301
79.0158415523,-179.7311906551,1298.8056786032
79.2597908929,-179.7703658108,1298.6355197763
79.4847568485,-179.8665919753,1298.4619373921
79.7097228041,-179.9628181398,1298.2883550079
79.9205559720,-180.0937661081,1298.1198260640
80.1313891398,-180.2247140765,1297.9512971202
80.3422223077,-180.3556620449,1297.7827681764
80.5362042250,-180.5186185343,1297.6220939771
80.7301861422,-180.6815750238,1297.4614197778
80.8999687653,-180.8798905388,1297.3136198543
81.0697513884,-181.0782060538,1297.1658199307
81.2395340115,-181.2765215688,1297.0180200071
81.3663008987,-181.5199483255,1296.8968854932
81.4930677858,-181.7633750822,1296.7757509794
81.5697685935,-182.0310078486,1296.6639937046
81.6464694011,-182.2986406150,1296.5522364299
81.6721131399,-182.5794842842,1296.4499171642
81.6977568787,-182.8603279533,1296.3475978984
81.6861053266,-183.1477706443,1296.2625041811
81.6744537745,-183.4352133353,1296.1774104638
81.6628022223,-183.7226560263,1296.0923167465
81.6027080694,-184.0082106115,1296.0226943961
81.5426139164,-184.2937651967,1295.9530720457
81.4553666557,-184.5714224243,1295.8803095593
81.3681193949,-184.8490796519,1295.8075470728
81.2535070272,-185.1171644841,1295.7368750990
81.1388946594,-185.3852493163,1295.6662031251
81.0082423552,-185.6482427595,1295.6048482208
80.8775900511,-185.9112362026,1295.5434933164
80.7469377469,-186.1742296458,1295.4821384121
80.5993887090,-186.4297021678,1295.4277043060
80.4518396711,-186.6851746898,1295.3732701999
80.2953190161,-186.9315984934,1295.3041572952
80.1387983611,-187.1780222969,1295.2350443906
79.9822777062,-187.4244461005,1295.1659314859
79.8093214248,-187.6544484697,1295.0811669006
79.6363651434,-187.8844508388,1294.9964023154
79.4682412029,-188.1158665188,1294.9059527511
79.3001172623,-188.3472821988,1294.8155031868
79.1319933218,-188.5786978788,1294.7250536225
78.9725682385,-188.8080169960,1294.6155256110
78.8131431551,-189.0373361131,1294.5059975995
78.6582029898,-189.2615880791,1294.3806796002
78.5032628245,-189.4858400450,1294.2553616009
78.3483226592,-189.7100920109,1294.1300436016
78.2082191791,-189.9289630852,1293.9801554175
78.0681156991,-190.1478341594,1293.8302672334
77.9497706765,-190.3606415871,1293.6550318079
77.8314256539,-190.5734490148,1293.4797963823
77.7130806313,-190.7862564424,1293.3045609568
77.6347970700,-190.9942976218,1293.1030899870
77.5565135087,-191.2023388012,1292.9016190171
77.5175576603,-191.4077516839,1292.6864725797
