3d_x,3d_y,3d_z
62.5718750000,-206.0281250000,1302.8000000000
62.8198004691,-206.1970420264,1302.8000000000
63.0677259381,-206.3659590527,1302.8000000000
63.3156514072,-206.5348760791,1302.8000000000
63.6015880882,-206.6172348570,1302.7618261068
63.8875247693,-206.6995936349,1302.7236522135
64.1734614504,-206.7819524128,1302.6854783203
64.4512010542,-206.8372411301,1302.5864638255
64.7289406581,-206.8925298475,1302.4874493307
64.9838351343,-206.9591020097,1302.3439329441
65.2387296105,-207.0256741719,1302.2004165576
65.4936240868,-207.0922463340,1302.0569001710
65.7222071605,-207.1700889843,1301.8788824747
65.9507902342,-207.2479316346,1301.7008647784
66.1562482864,-207.3537586726,1301.5095858543
66.3617063386,-207.4595857106,1301.3183069302
66.5671643908,-207.5654127487,1301.1270280061
66.7247564192,-207.7161488434,1300.9210100886
66.8823484477,-207.8668849382,1300.7149921711
67.0399404761,-208.0176210329,1300.5089742536
67.1264629933,-208.1898325191,1300.2790676247
67.2129855106,-208.3620440053,1300.0491609957
67.2776550834,-208.5320001379,1299.8105551296
67.3423246562,-208.7019562704,1299.5719492635
67.4069942290,-208.8719124030,1299.3333433973
67.4644891843,-209.0312639389,1299.0857521654
67.5219841396,-209.1906154747,1298.8381609334
67.5794790948,-209.3499670105,1298.5905697014
67.6164115403,-209.5115513844,1298.3405167379
67.6533439857,-209.6731357583,1298.0904637743
67.6902764311,-209.8347201321,1297.8404108107
67.7078859521,-210.0180353135,1297.6035871442
67.7254954732,-210.2013504949,1297.3667634776
67.7436415056,-210.4029634776,1297.1453522612
67.7617875380,-210.6045764602,1296.9239410448
67.7799335705,-210.8061894428,1296.7025298284
67.8103930465,-211.0238625685,1296.4983469921
67.8408525225,-211.2415356942,1296.2941641557
67.8968779139,-211.4511985291,1296.0870346040
67.9529033053,-211.6608613641,1295.8799050524
68.0089286966,-211.8705241991,1295.6727755008
68.1059471128,-212.0485033265,1295.4516175095
68.2029655291,-212.2264824539,1295.2304595182
68.3755494876,-212.3449588123,1295.0155685464
68.5481334462,-212.4634351706,1294.8006775747
68.7595933031,-212.5098423492,1294.5929972850
68.9710531599,-212.5562495278,1294.3853169953
69.2111211651,-212.5479852690,1294.2055976170
69.4511891702,-212.5397210102,1294.0258782387
69.6990099884,-212.4748046858,1293.8697670191
69.9468308066,-212.4098883614,1293.7136557994
70.1946516248,-212.3449720370,1293.5575445798
70.4335801298,-212.2667653572,1293.3938470394
70.6725086348,-212.1885586775,1293.2301494990
70.9050666874,-212.1424662424,1293.0463228427
71.1376247400,-212.0963738072,1292.8624961863
71.3580676637,-212.0851887798,1292.6593218459
71.5785105873,-212.0740037523,1292.4561475056
71.7748598700,-212.0976662859,1292.2305659378
71.9712091527,-212.1213288195,1292.0049843701
72.1675584353,-212.1449913531,1291.7794028024
72.3249020235,-212.2375990819,1291.5413549000
72.4822456118,-212.3302068107,1291.3033069977
72.6265150503,-212.4478825746,1291.0680651144
72.7707844889,-212.5655583386,1290.8328232310
72.9371909985,-212.6827231072,1290.6124115922
73.1035975081,-212.7998878758,1290.3919999533
73.3193370742,-212.9004234129,1290.2093827432
73.5350766403,-213.0009589499,1290.0267655331
73.7878360947,-213.0767958081,1289.8840720535
74.0405955492,-213.1526326664,1289.7413785740
74.2911244986,-213.1693510958,1289.5771965419
74.5416534479,-213.1860695252,1289.4130145098
74.7921823973,-213.2027879546,1289.2488324778
75.0427113466,-213.2195063840,1289.0846504457
75.2932402960,-213.2362248134,1288.9204684136
