3d_x,3d_y,3d_z
9.7335914751,-186.8084708097,1311.1435597745
9.4466719143,-186.8085721048,1311.2311791524
9.1597523535,-186.8086733999,1311.3187985303
8.8709155453,-186.8248185890,1311.3982505981
8.5820787371,-186.8409637782,1311.4777026659
8.2919783338,-186.8689018088,1311.5488449350
8.0018779305,-186.8968398394,1311.6199872041
7.7111963241,-186.9319954883,1311.6853193102
7.4205147178,-186.9671511372,1311.7506514162
7.1280184581,-186.9992290116,1311.8091060829
6.8355221985,-187.0313068859,1311.8675607496
6.5405871292,-187.0563390255,1311.9164145814
6.2456520599,-187.0813711651,1311.9652684133
5.9476953880,-187.0954770653,1311.9972503655
5.6497387161,-187.1095829654,1312.0292323177
5.3504500776,-187.1145676143,1312.0492688868
5.0511614390,-187.1195522632,1312.0693054560
4.7517567995,-187.1199831973,1312.0881913282
4.4523521601,-187.1204141315,1312.1070772005
4.1530281836,-187.1159666657,1312.1267082256
3.8537042071,-187.1115191998,1312.1463392507
3.5538305082,-187.1066900431,1312.1535810686
3.2539568092,-187.1018608863,1312.1608228865
2.9539821507,-187.0997125304,1312.1575688416
2.6540074922,-187.0975641745,1312.1543147968
2.3544952141,-187.1001703917,1312.1374150070
2.0549829360,-187.1027766089,1312.1205152172
1.7573715225,-187.1061308447,1312.0828828418
1.4597601090,-187.1094850805,1312.0452504664
1.1666641978,-187.1092296912,1311.9812604547
0.8735682866,-187.1089743020,1311.9172704430
0.5804723753,-187.1087189128,1311.8532804313
0.2952113976,-187.1151356142,1311.7606251534
0.0099504199,-187.1215523156,1311.6679698754
-0.2733438000,-187.1272693825,1311.5694219171
-0.5566380200,-187.1329864495,1311.4708739587
-0.8400945277,-187.1277710476,1311.3727658152
-1.1235510354,-187.1225556456,1311.2746576717
-1.4061091497,-187.1049138236,1311.1754121270
-1.6886672641,-187.0872720017,1311.0761665823
-1.9673527716,-187.0597992590,1310.9685578638
-2.2460382791,-187.0323265162,1310.8609491453
-2.5270065047,-186.9961166421,1310.7622288269
-2.8079747302,-186.9599067681,1310.6635085085
-3.0899756902,-186.9277479813,1310.5663423058
-3.3719766503,-186.8955891945,1310.4691761030
-3.6504925902,-186.8737223620,1310.3598567871
-3.9290085302,-186.8518555294,1310.2505374711
-4.2075244701,-186.8299886968,1310.1412181552
-4.4735619355,-186.8245229475,1310.0026750478
-4.7395994009,-186.8190571981,1309.8641319405
-4.9994502677,-186.8176691911,1309.7142132943
-5.2593011344,-186.8162811841,1309.5642946481
-5.5181997623,-186.8185344426,1309.4127478788
-5.7770983902,-186.8207877011,1309.2612011094
-6.0311512248,-186.8307752790,1309.1019610217
-6.2852040593,-186.8407628568,1308.9427209339
-6.5392568939,-186.8507504346,1308.7834808462
-6.7872822922,-186.8693492603,1308.6157385276
-7.0353076906,-186.8879480860,1308.4479962089
-7.2739915032,-186.9120582807,1308.2678608818
-7.5126753159,-186.9361684753,1308.0877255547
-7.7513591286,-186.9602786700,1307.9075902275
-7.9758644758,-186.9962604868,1307.7118795791
-8.2003698231,-187.0322423036,1307.5161689306
-8.4146221224,-187.0803526730,1307.3117640760
-8.6288744217,-187.1284630425,1307.1073592214
-8.8431267210,-187.1765734120,1306.9029543667
-9.0423957897,-187.2352992427,1306.6865216635
-9.2416648585,-187.2940250735,1306.4700889603
-9.4338053143,-187.3485000397,1306.2462262271
-9.6259457701,-187.4029750059,1306.0223634939
-9.8180862259,-187.4574499721,1305.7985007608
-10.0007158130,-187.5177058899,1305.5682494670
-10.1833454001,-187.5779618076,1305.3379981732
-10.3591790154,-187.6514562906,1305.1063063505
-10.5350126307,-187.7249507735,1304.8746145278
-10.7108462461,-187.7984452565,1304.6429227051
