3d_x,3d_y,3d_z
21.3696551900,-142.0126995654,1275.6969121509
21.5641060311,-141.7875480020,1275.6582385952
21.7753145097,-141.6117515560,1275.5378783520
21.9865229883,-141.4359551100,1275.4175181089
22.1977314670,-141.2601586640,1275.2971578657
22.3984738648,-141.1360663907,1275.1119455621
22.5992162627,-141.0119741173,1274.9267332586
22.7828283435,-140.9315919056,1274.7035174351
22.9664404243,-140.8512096939,1274.4803016117
23.1500525050,-140.7708274822,1274.2570857883
23.3208938542,-140.7013385107,1274.0204753146
23.4917352034,-140.6318495393,1273.7838648409
23.6625765525,-140.5623605679,1273.5472543672
23.8377721860,-140.4862372214,1273.3159283502
24.0129678195,-140.4101138750,1273.0846023332
24.1881634529,-140.3339905285,1272.8532763162
24.3754780367,-140.2537333054,1272.6331126842
24.5627926206,-140.1734760823,1272.4129490523
24.7501072044,-140.0932188593,1272.1927854203
24.9519172121,-140.0017234967,1271.9905446742
25.1537272198,-139.9102281341,1271.7883039280
25.3555372275,-139.8187327715,1271.5860631818
25.5686744747,-139.7149050451,1271.4022363147
25.7818117219,-139.6110773186,1271.2184094476
25.9999539090,-139.5036474609,1271.0427028401
26.2180960960,-139.3962176032,1270.8669962327
26.4362382831,-139.2887877455,1270.6912896253
26.6561142901,-139.1797092064,1270.5187891504
26.8759902971,-139.0706306673,1270.3462886754
27.0958663042,-138.9615521282,1270.1737882005
27.3285787300,-138.8655920623,1270.0105809929
27.5612911558,-138.7696319965,1269.8473737852
27.8068619230,-138.6848286807,1269.6973624658
28.0524326901,-138.6000253650,1269.5473511464
28.2980034573,-138.5152220492,1269.3973398270
28.5562834160,-138.4552858701,1269.2569862829
28.8145633747,-138.3953496911,1269.1166327387
29.0857149906,-138.3548217817,1268.9948366395
29.3568666065,-138.3142938724,1268.8730405404
29.6376545185,-138.2907546591,1268.7700645534
29.9184424305,-138.2672154457,1268.6670885663
30.1992303425,-138.2436762324,1268.5641125793
30.4835159085,-138.2472508853,1268.4683580031
30.7678014744,-138.2508255383,1268.3726034270
31.0489929615,-138.2742563244,1268.2707096301
31.3301844487,-138.2976871104,1268.1688158333
31.6119111793,-138.3259124676,1268.0696524406
31.8936379100,-138.3541378248,1267.9704890480
32.1736794465,-138.3893748316,1267.8688273975
32.4537209830,-138.4246118384,1267.7671657469
32.7336886864,-138.4590282965,1267.6650207889
33.0136563898,-138.4934447546,1267.5628758309
33.2935672611,-138.5367732812,1267.4640196580
33.5734781324,-138.5801018078,1267.3651634851
33.8508751246,-138.6391288483,1267.2673538883
34.1282721168,-138.6981558888,1267.1695442915
34.4056691089,-138.7571829292,1267.0717346947
34.6801470253,-138.8484237528,1266.9921295093
34.9546249417,-138.9396645763,1266.9125243239
35.2255404640,-139.0485165586,1266.8435603789
35.4964559864,-139.1573685409,1266.7745964340
35.7648948601,-139.2742834253,1266.7092398669
36.0333337339,-139.3911983097,1266.6438832998
36.2987585116,-139.5114589222,1266.5725595836
36.5641832892,-139.6317195346,1266.5012358675
36.8319904175,-139.7458722468,1266.4287893330
37.0997975458,-139.8600249589,1266.3563427985
37.3676046740,-139.9741776710,1266.2838962639
37.6427134047,-140.0837316284,1266.2358013916
37.9178221353,-140.1932855857,1266.1877065193
38.1833478454,-140.3318420436,1266.1704378977
38.4488735555,-140.4703985014,1266.1531692762
38.6965259478,-140.6392309942,1266.1403676393
38.9441783402,-140.8080634871,1266.1275660025
39.1918307326,-140.9768959799,1266.1147643656
39.4101105006,-141.1809418371,1266.0879458827
39.6283902687,-141.3849876944,1266.0611273998
39.8348795537,-141.5996600666,1266.0253790048
40.0413688387,-141.8143324389,1265.9896306098
40.2478581238,-142.0290048112,1265.9538822148
40.4580719714,-142.2411927183,1265.9258388495
40.6682858190,-142.4533806255,1265.8977954842
40.8954545093,-142.6488437705,1265.8840643131
41.1226231996,-142.8443069156,1265.8703331420
41.3497918900,-143.0397700607,1265.8566019709
