3d_x,3d_y,3d_z
45.1718750000,-148.4281250000,1326.8000000000
45.2578375820,-148.7023892320,1326.7140374180
45.3438001641,-148.9766534641,1326.6280748359
45.4297627461,-149.2509176961,1326.5421122539
45.5991494564,-149.3647423096,1326.3222211450
45.7685361667,-149.4785669231,1326.1023300362
45.9492394080,-149.5447906440,1325.8721979929
46.1299426494,-149.6110143649,1325.6420659496
46.3245977881,-149.6615964298,1325.4194657886
46.5192529269,-149.7121784947,1325.1968656276
46.7139080656,-149.7627605596,1324.9742654666
46.9220801894,-149.8052976076,1324.7624755555
47.1302523132,-149.8478346555,1324.5506856445
47.3431757357,-149.8686890428,1324.3403794138
47.5560991582,-149.8895434300,1324.1300731830
47.7690225807,-149.9103978173,1323.9197669523
47.9768792237,-149.8952530469,1323.7039748026
48.1847358668,-149.8801082766,1323.4881826529
48.3899277273,-149.8408623526,1323.2728780829
48.5951195877,-149.8016164286,1323.0575735130
48.8212035110,-149.7439232989,1322.8690063832
49.0472874342,-149.6862301692,1322.6804392534
49.2733713574,-149.6285370395,1322.4918721236
49.5280853544,-149.5452496335,1322.3570241064
49.7827993514,-149.4619622274,1322.2221760893
50.0462945440,-149.3750459186,1322.1080891103
50.3097897365,-149.2881296097,1321.9940021314
50.5882029030,-149.2148431536,1321.9096504625
50.8666160696,-149.1415566975,1321.8252987936
51.1553493588,-149.0882954631,1321.7636844399
51.4440826481,-149.0350342287,1321.7020700861
51.7335330291,-148.9918048326,1321.6361178591
52.0229834101,-148.9485754365,1321.5701656320
52.3074418960,-148.9152947762,1321.4808584798
52.5919003819,-148.8820141159,1321.3915513275
52.8763588678,-148.8487334556,1321.3022441752
53.1557832371,-148.8292403726,1321.1948102812
53.4352076064,-148.8097472897,1321.0873763873
53.7129799005,-148.7949079442,1320.9750271709
53.9915406250,-148.7669352926,1320.8672243252
54.2701013495,-148.7389626410,1320.7594214795
54.5520984624,-148.6955698167,1320.6667139227
54.8340955753,-148.6521769924,1320.5740063659
55.1165304506,-148.5972086221,1320.4891004207
55.3989653258,-148.5422402518,1320.4041944755
55.6893348351,-148.5054556512,1320.3383731931
55.9797043444,-148.4686710507,1320.2725519107
56.2700738537,-148.4318864501,1320.2067306283
56.5700628888,-148.4306351667,1320.2044916185
56.8700519238,-148.4293838833,1320.2022526088
57.1700409588,-148.4281325999,1320.2000135991
