3d_x,3d_y,3d_z
54.4143545443,-131.4185138910,1315.9382747210
54.5363564734,-131.1549262580,1315.8631941706
54.5820778409,-130.8714093204,1315.7764318363
54.6277992085,-130.5878923828,1315.6896695020
54.6695793329,-130.2985205986,1315.6224505189
54.7113594572,-130.0091488143,1315.5552315359
54.7531395816,-129.7197770301,1315.4880125528
54.8072103869,-129.4272847582,1315.4489661842
54.8612811921,-129.1347924863,1315.4099198156
54.9480854049,-128.8510182025,1315.3659063575
55.0348896176,-128.5672439186,1315.3218928994
55.1511000865,-128.3001965073,1315.2499150761
55.2673105553,-128.0331490960,1315.1779372529
55.3835210242,-127.7661016847,1315.1059594297
55.5251883696,-127.5315953637,1314.9837418014
55.6668557151,-127.2970890428,1314.8615241731
55.8060463565,-127.0847514105,1314.7017158652
55.9452369979,-126.8724137783,1314.5419075573
56.0844276393,-126.6600761460,1314.3820992494
56.2188579509,-126.4672647406,1314.1956796869
56.3532882626,-126.2744533353,1314.0092601245
56.4818670452,-126.0792632424,1313.8211954432
56.6104458277,-125.8840731496,1313.6331307620
56.7390246103,-125.6888830567,1313.4450660807
56.8413275881,-125.4716873356,1313.2651768942
56.9436305659,-125.2544916144,1313.0852877076
57.0227811998,-125.0276976490,1312.9055666059
57.1019318338,-124.8009036836,1312.7258455043
57.1810824677,-124.5741097181,1312.5461244026
57.2472802755,-124.3443858989,1312.3648930114
57.3134780833,-124.1146620797,1312.1836616203
57.3796758911,-123.8849382605,1312.0024302292
57.4449495523,-123.6606740154,1311.8141620760
57.5102232136,-123.4364097703,1311.6258939228
57.5657079094,-123.2154585491,1311.4306965703
57.6211926053,-122.9945073280,1311.2354992179
57.6766773011,-122.7735561069,1311.0403018654
57.7210324919,-122.5591799606,1310.8351787683
57.7653876827,-122.3448038143,1310.6300556712
57.8122014002,-122.1309212595,1310.4249636709
57.8590151178,-121.9170387047,1310.2198716706
57.9058288354,-121.7031561499,1310.0147796703
57.9626432244,-121.4871859006,1309.8144574882
58.0194576133,-121.2712156513,1309.6141353062
58.0762720023,-121.0552454020,1309.4138131241
58.1340811482,-120.8377149423,1309.2154735119
58.1918902942,-120.6201844827,1309.0171338996
58.2497320105,-120.4105620178,1308.8104632485
58.3075737269,-120.2009395528,1308.6037925974
58.3654154433,-119.9913170879,1308.3971219463
58.4303341062,-119.7934628562,1308.1811606761
58.4952527691,-119.5956086245,1307.9651994059
58.5601714321,-119.3977543929,1307.7492381357
58.6341592332,-119.2122097271,1307.5254101163
58.7081470343,-119.0266650612,1307.3015820969
58.7849591407,-118.8512944024,1307.0706166616
58.8617712470,-118.6759237435,1306.8396512262
58.9385833534,-118.5005530846,1306.6086857909
59.0165556300,-118.3404657948,1306.3672476338
59.0945279066,-118.1803785050,1306.1258094767
59.1781378232,-118.0294829180,1305.8803712896
59.2617477398,-117.8785873310,1305.6349331025
59.3453576564,-117.7276917440,1305.3894949154
59.4347337438,-117.5813442171,1305.1433357872
59.5241098311,-117.4349966903,1304.8971766590
59.6156240259,-117.2884328960,1304.6519335014
59.7071382206,-117.1418691018,1304.4066903437
59.7986524153,-116.9953053075,1304.1614471861
59.8868036826,-116.8529339911,1303.9125300064
59.9749549498,-116.7105626748,1303.6636128267
60.0639278149,-116.5700438376,1303.4139364648
60.1529006800,-116.4295250004,1303.1642601029
60.2418735451,-116.2890061632,1302.9145837411
60.3386522186,-116.1572472551,1302.6630415409
60.4354308921,-116.0254883469,1302.4114993407
60.5319270671,-115.8934571637,1302.1599913788
60.6284232421,-115.7614259805,1301.9084834170
60.7186609886,-115.6389096980,1301.6499357239
60.8088987352,-115.5163934155,1301.3913880307
60.8991364817,-115.3938771330,1301.1328403376
60.9828966189,-115.2974121236,1300.8614020548
61.0666567561,-115.2009471142,1300.5899637720
61.1509437160,-115.1263937751,1300.3118675512
61.2352306759,-115.0518404361,1300.0337713304
61.3257135631,-114.9848155302,1299.7557056742
61.4161964503,-114.9177906244,1299.4776400181
61.5113787857,-114.8544466396,1299.2002812926
61.6065611211,-114.7911026547,1298.9229225671
61.7108824083,-114.7374394267,1298.6468114898
61.8152036955,-114.6837761987,1298.3707004125
61.9195249827,-114.6301129707,1298.0945893353
62.0341195278,-114.6000663367,1297.8189713206
62.1487140729,-114.5700197027,1297.5433533059
62.2634364795,-114.5510689374,1297.2668037842
62.3781588860,-114.5321181721,1296.9902542626
62.4961727321,-114.5226001536,1296.7146056829
62.6141865782,-114.5130821350,1296.4389571033
62.7299828053,-114.5164160154,1296.1622259720
62.8457790325,-114.5197498958,1295.8854948408
62.9592042109,-114.5307355343,1295.6079807967
63.0726293893,-114.5417211727,1295.3304667526
63.1792444012,-114.5635387879,1295.0509006050
63.2858594131,-114.5853564031,1294.7713344573
63.3837973686,-114.6194295934,1294.4898257105
63.4817353242,-114.6535027838,1294.2083169636
63.5796732798,-114.6875759742,1293.9268082168
63.6692499927,-114.7476474620,1293.6468663856
63.7588267057,-114.8077189498,1293.3669245544
63.8553637505,-114.8867660665,1293.0941019888
