3d_x,3d_y,3d_z
55.9718750000,-128.6281250000,1315.4000000000
56.1632407333,-128.7575789002,1315.5913657333
56.3546064665,-128.8870328003,1315.7827314665
56.5459721998,-129.0164867005,1315.9740971998
56.7373379330,-129.1459406006,1316.1654629331
56.9498339950,-129.1219198176,1316.3758635643
57.1623300570,-129.0978990345,1316.5862641955
57.3748261190,-129.0738782515,1316.7966648268
57.6018296344,-128.9808830972,1316.9693532898
57.8288331498,-128.8878879429,1317.1420417529
58.0655376115,-128.7948038643,1317.3011214565
58.3022420732,-128.7017197857,1317.4602011602
58.5389465350,-128.6086357071,1317.6192808638
58.7960304253,-128.5262265402,1317.7501112981
59.0531143156,-128.4438173734,1317.8809417324
59.3264501636,-128.4029245361,1317.9976263075
59.5997860116,-128.3620316988,1318.1143108826
59.8819179026,-128.3650714692,1318.2162537876
60.1640497936,-128.3681112396,1318.3181966925
60.4593357612,-128.3704087404,1318.3711204006
60.7546217287,-128.3727062412,1318.4240441088
61.0528005629,-128.3862677363,1318.4541351156
61.3509793970,-128.3998292314,1318.4842261224
61.6477568096,-128.4395409300,1318.5028311854
61.9445342222,-128.4792526285,1318.5214362485
62.2410867999,-128.5242609358,1318.5269879117
62.5376393776,-128.5692692430,1318.5325395749
62.8319567204,-128.6219145733,1318.5079271620
63.1262740633,-128.6745599037,1318.4833147490
63.4099405929,-128.7365988009,1318.4079192903
63.6936071225,-128.7986376982,1318.3325238315
63.9642564483,-128.8451199463,1318.2117416181
64.2349057741,-128.8916021944,1318.0909594046
64.4956668436,-128.9027710898,1317.9430441572
64.7564279131,-128.9139399853,1317.7951289099
65.0171889825,-128.9251088808,1317.6472136625
65.2253015647,-128.9097674188,1317.4316822432
65.4334141469,-128.8944259568,1317.2161508240
65.5800411346,-128.8788279694,1316.9548899787
65.7266681222,-128.8632299820,1316.6936291334
65.8361582823,-128.8307011196,1316.4162236938
65.9456484425,-128.7981722571,1316.1388182541
66.0068000957,-128.7315441986,1315.8527742416
66.0679517490,-128.6649161401,1315.5667302290
66.0943503390,-128.5692331828,1315.2836262090
66.1207489289,-128.4735502254,1315.0005221891
66.1304508588,-128.3578668403,1314.7238938699
66.1401527888,-128.2421834553,1314.4472655507
66.1409981747,-128.1060477494,1314.1799336317
66.1418435606,-127.9699120434,1313.9126017128
66.1426889466,-127.8337763375,1313.6452697938
66.1455440130,-127.6807014274,1313.3872777000
66.1483990794,-127.5276265172,1313.1292856061
66.1589548620,-127.3745128130,1312.8715167775
66.1695106446,-127.2213991087,1312.6137479489
66.2051263549,-127.0791391940,1312.3520350568
66.2407420653,-126.9368792794,1312.0903221648
66.2763577756,-126.7946193647,1311.8286092728
66.3583503789,-126.6612555687,1311.5726965710
66.4403429822,-126.5278917728,1311.3167838692
66.5414451835,-126.4013405097,1311.0642702603
66.6425473848,-126.2747892466,1310.8117566513
66.7582913018,-126.1492253795,1310.5651049517
66.8740352188,-126.0236615123,1310.3184532520
66.9897791358,-125.8980976452,1310.0718015523
67.1369343922,-125.7792699280,1309.8389382788
67.2840896485,-125.6604422107,1309.6060750053
67.4674316530,-125.5419193752,1309.4003128930
67.6507736574,-125.4233965397,1309.1945507807
67.8341156619,-125.3048737041,1308.9887886684
68.0960615707,-125.2394723618,1308.8579949174
68.3580074794,-125.1740710195,1308.7272011664
68.6471364092,-125.1986460474,1308.6510399561
68.9362653390,-125.2232210754,1308.5748787457
69.2241832727,-125.2991726787,1308.5383463297
69.5121012063,-125.3751242821,1308.5018139136
69.7887703300,-125.4902500804,1308.4876630634
70.0654394537,-125.6053758787,1308.4735122133
70.3074307392,-125.7810211412,1308.4977807017
70.5494220246,-125.9566664037,1308.5220491901
70.7468994020,-126.1779786717,1308.5670332477
70.9443767793,-126.3992909398,1308.6120173053
71.1189666195,-126.6410472944,1308.6447625760
71.2935564596,-126.8828036489,1308.6775078467
71.4681462997,-127.1245600035,1308.7102531174
71.6303621676,-127.3768772932,1308.7149432711
71.7925780354,-127.6291945829,1308.7196334249
71.9573036972,-127.8779472970,1308.6882082189
72.1220293590,-128.1267000110,1308.6567830129
72.2867550209,-128.3754527251,1308.6253578069
72.4459841476,-128.6176236181,1308.5479023760
72.6052132744,-128.8597945111,1308.4704469451
72.7644424011,-129.1019654042,1308.3929915142
72.9154929374,-129.3238140039,1308.2589507210
73.0665434737,-129.5456626037,1308.1249099277
73.2208229446,-129.7360559366,1307.9518543769
73.3751024154,-129.9264492694,1307.7787988260
73.5293818862,-130.1168426023,1307.6057432751
73.6846494974,-130.2633833103,1307.3949879909
73.8399171086,-130.4099240183,1307.1842327067
73.9951847197,-130.5564647263,1306.9734774225
74.1446014879,-130.6786061371,1306.7437904504
74.2940182561,-130.8007475480,1306.5141034784
74.4434350243,-130.9228889589,1306.2844165063
74.6101770028,-130.9469781843,1306.0361891471
74.7769189812,-130.9710674097,1305.7879617879
74.9436609596,-130.9951566351,1305.5397344287
75.1104029380,-131.0192458605,1305.2915070695
