3d_x,3d_y,3d_z
90.8351308519,-149.7448729932,1286.3257047342
90.9881938572,-150.0018498531,1286.3025831011
91.1240015029,-150.2553311944,1286.2171226252
91.2598091487,-150.5088125358,1286.1316621492
91.3788823266,-150.7600492438,1286.0189603531
91.4979555045,-151.0112859518,1285.9062585569
91.6170286824,-151.2625226598,1285.7935567608
91.7063113286,-151.5227748368,1285.6739849687
91.7955939748,-151.7830270138,1285.5544131766
91.8697859681,-152.0470494643,1285.4328085150
91.9439779615,-152.3110719149,1285.3112038535
92.0164845243,-152.5714732255,1285.1810733198
92.0889910871,-152.8318745361,1285.0509427861
92.1614976500,-153.0922758466,1284.9208122524
92.2339079848,-153.3523584318,1284.7899925586
92.3063183196,-153.6124410170,1284.6591728648
92.3700445730,-153.8826521748,1284.5454851573
92.4337708264,-154.1528633326,1284.4317974497
92.4783773680,-154.4356738499,1284.3421957325
92.5229839096,-154.7184843673,1284.2525940153
92.5525264509,-155.0095091666,1284.1860222162
92.5820689923,-155.3005339659,1284.1194504170
92.6066766772,-155.5979054373,1284.0883912829
92.6312843622,-155.8952769088,1284.0573321489
92.6716297285,-156.1922801633,1284.0700332588
92.7119750948,-156.4892834179,1284.0827343687
92.7876266299,-156.7730764397,1284.1438765471
92.8632781651,-157.0568694616,1284.2050187255
92.9615795698,-157.3257462944,1284.2946963851
93.0598809745,-157.5946231271,1284.3843740447
93.1581823792,-157.8634999599,1284.4740517043
93.2636900093,-158.1274287831,1284.5700189711
93.3691976394,-158.3913576062,1284.6659862380
93.4689714044,-158.6638066481,1284.7422536319
93.5687451694,-158.9362556900,1284.8185210258
93.6447326675,-159.2252840994,1284.8447599045
93.7207201655,-159.5143125087,1284.8709987833
93.7637484742,-159.8102178854,1284.8467382671
93.8067767828,-160.1061232622,1284.8224777508
93.8090233059,-160.4016046655,1284.7706540746
93.8112698290,-160.6970860689,1284.7188303984
93.7854065712,-160.9843146957,1284.6361816970
93.7595433133,-161.2715433225,1284.5535329955
93.6967169760,-161.5471060452,1284.4529445410
93.6338906387,-161.8226687679,1284.3523560864
93.5584204874,-162.0966860849,1284.2563416801
93.4829503360,-162.3707034020,1284.1603272738
93.4044736371,-162.6395561553,1284.0528116715
93.3259969382,-162.9084089087,1283.9452960692
93.2725736708,-163.1793482535,1283.8280875971
93.2191504033,-163.4502875983,1283.7108791250
93.2004076725,-163.7248851756,1283.5915272059
93.1816649416,-163.9994827528,1283.4721752868
