,3d_x,3d_y,3d_z
0,28.6578125,-161.1421875,1997.2
1,28.9070051206,-161.1421875,1997.0329579758
2,29.1561977412,-161.1421875,1996.8659159516
3,29.4053903618,-161.1421875,1996.6988739274
4,29.6722290111,-161.1657054693,1996.5638034261
5,29.9390676605,-161.1892234387,1996.4287329248
6,30.2059063099,-161.212741408,1996.2936624236
7,30.474733773,-161.2743544016,1996.1756131369
8,30.7435612361,-161.3359673952,1996.0575638502
9,31.0085870595,-161.4090651182,1995.9374887244
10,31.2736128829,-161.4821628412,1995.8174135985
11,31.5386387062,-161.5552605642,1995.6973384727
12,31.7934608846,-161.6402124019,1995.5637389119
13,32.048283063,-161.7251642396,1995.430139351
14,32.2932314486,-161.8150045448,1995.2820548886
15,32.5381798341,-161.9048448499,1995.1339704262
16,32.7743874289,-161.993403715,1994.9716026352
17,33.0105950237,-162.0819625802,1994.8092348441
18,33.2468026185,-162.1705214453,1994.6468670531
19,33.46995911,-162.2620564678,1994.4684783764
20,33.6931156015,-162.3535914902,1994.2900896998
21,33.9111400262,-162.4454024008,1994.1056009279
22,34.1291644508,-162.5372133114,1993.921112156
23,34.3471888755,-162.629024222,1993.7366233841
24,34.5641575566,-162.7150880076,1993.5481622046
25,34.7811262378,-162.8011517932,1993.359701025
26,34.9954216124,-162.8861034324,1993.1677095892
27,35.2097169871,-162.9710550715,1992.9757181535
28,35.4240123618,-163.0560067106,1992.7837267177
29,35.6313559283,-163.1405571915,1992.5840773711
30,35.8386994949,-163.2251076724,1992.3844280246
31,36.0460430615,-163.3096581534,1992.184778678
32,36.2437875942,-163.4064551195,1991.980995835
33,36.441532127,-163.5032520857,1991.777212992
34,36.6373442739,-163.603347205,1991.5731576804
35,36.8331564209,-163.7034423244,1991.3691023688
36,37.0289685678,-163.8035374437,1991.1650470572
37,37.2250262317,-163.9006140062,1990.9597727688
38,37.4210838956,-163.9976905686,1990.7544984805
39,37.6171415595,-164.094767131,1990.5492241922
40,37.8110643831,-164.1908101587,1990.3414510579
41,38.0049872068,-164.2868531863,1990.1336779237
42,38.1919303532,-164.37946859,1989.918098131
43,38.3788734997,-164.4720839937,1989.7025183384
44,38.5658166461,-164.5646993973,1989.4869385457
45,38.7494085939,-164.6507874686,1989.2658439038
46,38.9330005417,-164.7368755399,1989.0447492619
47,39.1165924895,-164.8229636112,1988.82365462
48,39.3055925087,-164.9064561828,1988.6061506356
49,39.4945925279,-164.9899487543,1988.3886466512
50,39.6835925472,-165.0734413258,1988.1711426668
51,39.8729624754,-165.1585527942,1987.9545899752
52,40.0623324037,-165.2436642627,1987.7380372837
53,40.2546824203,-165.3244446449,1987.5224543508
54,40.447032437,-165.4052250271,1987.306871418
55,40.6393824537,-165.4860054093,1987.0912884851
56,40.8366928279,-165.5592193554,1986.8774934096
57,41.0340032022,-165.6324333015,1986.6636983341
58,41.2313135765,-165.7056472476,1986.4499032586
59,41.4331354303,-165.7744520116,1986.2388728253
60,41.634957284,-165.8432567756,1986.027842392
61,41.8389534967,-165.9093516724,1985.8180400807
62,42.0429497094,-165.9754465692,1985.6082377694
63,42.2469459221,-166.041541466,1985.3984354581
64,42.4562203574,-166.0957594944,1985.190433977
65,42.6654947926,-166.1499775228,1984.9824324959
66,42.8784190801,-166.1900462812,1984.7749288998
67,43.0913433676,-166.2301150396,1984.5674253037
68,43.3042676552,-166.270183798,1984.3599217076
69,43.5203601704,-166.3055375615,1984.1548506559
70,43.7364526856,-166.3408913251,1983.9497796041
71,43.9525452007,-166.3762450886,1983.7447085523
72,44.168875232,-166.4226733044,1983.5421110736
73,44.3852052632,-166.4691015201,1983.3395135949
74,44.6029565979,-166.5211176236,1983.1398171222
75,44.8207079325,-166.5731337271,1982.9401206494
76,45.0384592672,-166.6251498305,1982.7404241766
77,45.2588788785,-166.6711473756,1982.5421833615
78,45.4792984898,-166.7171449206,1982.3439425463
79,45.6997181012,-166.7631424656,1982.1457017312
80,45.9233649865,-166.805283224,1981.9502375985
81,46.1470118719,-166.8474239823,1981.7547734659
82,46.3693582113,-166.8917400501,1981.5583092414
83,46.5917045507,-166.9360561179,1981.3618450169
84,46.8140508901,-166.9803721856,1981.1653807924
85,47.0332885391,-167.0286209716,1980.966365949
86,47.2525261881,-167.0768697576,1980.7673511056
87,47.4717638371,-167.1251185436,1980.5683362621
88,47.6901474012,-167.1687758618,1980.3673321391
89,47.9085309654,-167.21243318,1980.166328016
90,48.1269145295,-167.2560904982,1979.965323893
91,48.3454185056,-167.2902130535,1979.7626131048
92,48.5639224817,-167.3243356088,1979.5599023166
93,48.7824264579,-167.358458164,1979.3571915285
94,49.0016106999,-167.3778887247,1979.1532780141
95,49.2207949419,-167.3973192854,1978.9493644997
96,49.4386749503,-167.4064350411,1978.7433421588
97,49.6565549587,-167.4155507968,1978.5373198179
98,49.8744349671,-167.4246665525,1978.3312974771
99,50.0887942921,-167.4258170909,1978.1214195219
100,50.303153617,-167.4269676293,1977.9115415667
101,50.5175129419,-167.4281181677,1977.7016636115
102,50.7290819578,-167.4264625678,1977.4889764926
103,50.9406509736,-167.4248069678,1977.2762893738
104,51.1499472794,-167.4127446792,1977.0616977673
105,51.3592435852,-167.4006823906,1976.8471061608
106,51.5685398909,-167.3886201019,1976.6325145543
107,51.7777316082,-167.367120398,1976.4185599138
108,51.9869233255,-167.3456206941,1976.2046052734
109,52.1934185488,-167.3233956371,1975.9881202402
110,52.3999137721,-167.3011705801,1975.7716352071
111,52.6064089954,-167.2789455231,1975.5551501739
112,52.8078997414,-167.2678310146,1975.3331638072
113,53.0093904874,-167.2567165061,1975.1111774406
114,53.2037693409,-167.2759048075,1974.8834744095
115,53.3981481945,-167.2950931089,1974.6557713784
116,53.5925270481,-167.3142814103,1974.4280683473
117,53.7637351937,-167.3739063345,1974.1890439985
118,53.9349433392,-167.4335312588,1973.9500196498
119,54.0951991681,-167.5203843891,1973.7117454315
120,54.255454997,-167.6072375194,1973.4734712133
121,54.4157108259,-167.6940906497,1973.2351969951
122,54.5725572765,-167.785916681,1972.9965190303
123,54.7294037271,-167.8777427124,1972.7578410654
124,54.8915597001,-167.9565518825,1972.5180608429
125,55.0537156731,-168.0353610526,1972.2782806203
126,55.2158716461,-168.1141702227,1972.0385003978
127,55.37052526,-168.1863733807,1971.7917840349
128,55.5251788738,-168.2585765387,1971.5450676721
129,55.6713643569,-168.3291098632,1971.2927685348
130,55.81754984,-168.3996431877,1971.0404693975
131,55.963735323,-168.4701765122,1970.7881702603
132,56.1097286047,-168.5274792451,1970.532431412
133,56.2557218864,-168.5847819781,1970.2766925637
134,56.4007936028,-168.6370173628,1970.0193490935
135,56.5458653193,-168.6892527476,1969.7620056233
136,56.6916389771,-168.7445292792,1969.5056961507
137,56.8374126348,-168.7998058108,1969.2493866781
138,56.9831862925,-168.8550823424,1968.9930772054
139,57.1301474924,-168.9184694168,1968.7393362262
140,57.2771086923,-168.9818564911,1968.485595247
141,57.4236204558,-169.0399681862,1968.2303359003
142,57.5701322192,-169.0980798813,1967.9750765536
143,57.71372634,-169.1445918586,1967.7158134354
144,57.8573204607,-169.1911038359,1967.4565503172
145,58.0009145814,-169.2376158131,1967.197287199
146,58.144903328,-169.2667812543,1966.9357214943
147,58.2888920745,-169.2959466955,1966.6741557895
148,58.4289444643,-169.3266791769,1966.4106394851
149,58.568996854,-169.3574116584,1966.1471231806
150,58.7064668184,-169.3892455077,1965.882380636
151,58.8439367828,-169.4210793569,1965.6176380914
152,58.9809723167,-169.4456006984,1965.3518939169
153,59.1180078506,-169.4701220399,1965.0861497425
154,59.2550433846,-169.4946433813,1964.820405568
155,59.3909673918,-169.5080652486,1964.5533016225
156,59.5268913991,-169.5214871159,1964.2861976769
157,59.6588429584,-169.5314693053,1964.0169596003
158,59.7907945177,-169.5414514947,1963.7477215237
159,59.9219546704,-169.5491719388,1963.4780227861
160,60.0531148232,-169.5568923829,1963.2083240485
161,60.1862022478,-169.5576780657,1962.9394614067
162,60.3192896724,-169.5584637485,1962.670598765
163,60.452377097,-169.5592494313,1962.4017361233
164,60.5821960533,-169.5649340985,1962.1313387802
165,60.7120150096,-169.5706187657,1961.8609414371
166,60.8305708531,-169.5922583559,1961.5862120428
167,60.9491266965,-169.6138979461,1961.3114826485
168,61.0503831693,-169.6608840067,1961.0330236087
169,61.151639642,-169.7078700673,1960.7545645689
170,61.2441971097,-169.7660066994,1960.4751844565
171,61.3367545775,-169.8241433315,1960.1958043442
172,61.4134654715,-169.8874630477,1959.9127742181
173,61.4901763655,-169.9507827639,1959.629744092
174,61.5587426176,-169.998614014,1959.3416280727
175,61.6273088697,-170.0464452641,1959.0535120534
176,61.7081461021,-170.0644624533,1958.7651707231
177,61.7889833345,-170.0824796426,1958.4768293928
178,61.8819308856,-170.0564726791,1958.1927794138
179,61.9748784367,-170.0304657157,1957.9087294347
180,62.0796804957,-169.9598649799,1957.6366410951
181,62.1844825548,-169.8892642442,1957.3645527556
