,3d_x,3d_y,3d_z
174,-39.061401376,-163.2042676065,1956.5507499905
175,-39.1457317828,-163.0227088957,1956.3273113703
176,-39.2236408049,-162.8314938129,1956.1096718141
177,-39.3015498271,-162.6402787302,1955.892032258
178,-39.3794588492,-162.4490636474,1955.6743927018
179,-39.439287953,-162.2757808059,1955.4369194714
180,-39.4991170568,-162.1024979643,1955.199446241
181,-39.5544761271,-161.9711152045,1954.9354880175
182,-39.6098351973,-161.8397324447,1954.6715297939
183,-39.6669714489,-161.7436290322,1954.393142325
184,-39.7241077005,-161.6475256197,1954.1147548561
185,-39.7812439521,-161.5514222071,1953.8363673872
186,-39.8441355848,-161.4882731677,1953.5499117338
187,-39.9070272175,-161.4251241282,1953.2634560804
188,-39.9600280738,-161.3720002085,1952.9729930735
189,-40.0130289301,-161.3188762888,1952.6825300666
190,-40.0617798273,-161.2388759509,1952.3975330561
191,-40.1105307246,-161.1588756131,1952.1125360457
192,-40.1576038985,-161.0506176817,1951.8367384087
193,-40.2046770723,-160.9423597504,1951.5609407716
194,-40.2517502461,-160.8341018191,1951.2851431345
195,-40.2946343712,-160.7028227689,1951.0188223453
196,-40.3375184963,-160.5715437186,1950.752501556
197,-40.3754665294,-160.4307733823,1950.4903114357
198,-40.4134145624,-160.290003046,1950.2281213154
199,-40.4475600181,-160.144326893,1949.968097189
200,-40.4817054738,-159.99865074,1949.7080730626
201,-40.506998202,-159.8453025934,1949.4514709897
202,-40.5322909303,-159.6919544467,1949.1948689168
203,-40.5575836585,-159.5386063001,1948.9382668438
204,-40.5770727954,-159.3771956249,1948.686142336
205,-40.5965619323,-159.2157849496,1948.4340178281
206,-40.6068797525,-159.0466057568,1948.1864861265
207,-40.6171975727,-158.877426564,1947.9389544249
208,-40.6275153929,-158.7082473712,1947.6914227233
209,-40.6276613313,-158.5254076142,1947.453579073
210,-40.6278072697,-158.3425678572,1947.2157354228
211,-40.627952118,-158.1541955645,1946.9822491098
212,-40.6280969664,-157.9658232718,1946.7487627968
213,-40.6282418147,-157.777450979,1946.5152764838
214,-40.6239371438,-157.5794310933,1946.2899553915
215,-40.6196324728,-157.3814112075,1946.0646342992
216,-40.6153278019,-157.1833913217,1945.8393132069
217,-40.5996618194,-156.9711375834,1945.6278825383
218,-40.5839958369,-156.7588838452,1945.4164518698
219,-40.5603968535,-156.5412432417,1945.2113283565
220,-40.5367978702,-156.3236026382,1945.0062048433
221,-40.5131988868,-156.1059620347,1944.80108133
222,-40.4806240676,-155.8861997127,1944.5994792393
223,-40.4480492483,-155.6664373906,1944.3978771487
224,-40.4154744291,-155.4466750685,1944.196275058
225,-40.3720511395,-155.2233562717,1944.0007165428
226,-40.3286278499,-155.0000374749,1943.8051580275
227,-40.2751956476,-154.7739817364,1943.6153059722
228,-40.2217634453,-154.547925998,1943.425453917
229,-40.168331243,-154.3218702596,1943.2356018617
230,-40.0987995859,-154.0949098112,1943.0521507688
231,-40.0292679289,-153.8679493627,1942.8686996758
232,-39.9597362719,-153.6409889142,1942.6852485828
233,-39.8695757107,-153.4170432877,1942.5071490894
234,-39.7794151496,-153.1930976612,1942.3290495959
235,-39.6819588235,-152.9685094024,1942.1556645374
236,-39.5845024974,-152.7439211435,1941.982279479
237,-39.4870461713,-152.5193328847,1941.8088944205
238,-39.3761512072,-152.2918282876,1941.6478231157
239,-39.265256243,-152.0643236904,1941.486751811
240,-39.1437511353,-151.837188303,1941.3329791718
241,-39.0222460276,-151.6100529155,1941.1792065327
242,-38.8950712525,-151.3766619946,1941.0400833692
243,-38.7678964774,-151.1432710736,1940.9009602057
244,-38.6407217024,-150.9098801527,1940.7618370423
245,-38.5026253826,-150.6764914486,1940.6335439432
246,-38.3645290629,-150.4431027445,1940.5052508442
247,-38.2264327431,-150.2097140403,1940.3769577452
248,-38.0634262985,-149.9960737435,1940.2435908731
249,-37.9004198538,-149.7824334467,1940.110224001
250,-37.7374134092,-149.5687931498,1939.976857129
251,-37.5649962535,-149.3909395693,1939.807622297
252,-37.3925790979,-149.2130859888,1939.6383874651
253,-37.2201619422,-149.0352324083,1939.4691526332
254,-37.0477447865,-148.8573788278,1939.2999178013
255,-36.8753276309,-148.6795252473,1939.1306829693
256,-36.7029104752,-148.5016716668,1938.9614481374
