,3d_x,3d_y,3d_z
120,30.1794090287,-128.6175305742,1982.3009854152
121,30.1911568937,-128.3724689157,1982.1283390391
122,30.2029047586,-128.1274072572,1981.9556926629
123,30.2208094968,-127.8865427923,1981.7777496105
124,30.2387142351,-127.6456783274,1981.5998065581
125,30.261603358,-127.4138049972,1981.4108334204
126,30.2844924809,-127.181931667,1981.2218602826
127,30.3073816038,-126.9500583368,1981.0328871448
128,30.3406214737,-126.7255388782,1980.8367083392
129,30.3738613437,-126.5010194196,1980.6405295337
130,30.4215896104,-126.2755270431,1980.4485003674
131,30.469317877,-126.0500346665,1980.2564712012
132,30.5170461437,-125.82454229,1980.064442035
133,30.5675650528,-125.6027950143,1979.8687995408
134,30.6180839619,-125.3810477385,1979.6731570466
135,30.6651713397,-125.1748471472,1979.460403445
136,30.7122587175,-124.9686465559,1979.2476498434
137,30.6978380286,-124.7694028928,1979.0238329396
138,30.6834173397,-124.5701592297,1978.8000160357
139,30.5551168024,-124.4336202004,1978.5657169414
140,30.4268162652,-124.2970811711,1978.331417847
141,30.2470247941,-124.2062711681,1978.1090924767
142,30.067233323,-124.115461165,1977.8867671064
143,29.8926414433,-124.0015928085,1977.6710087394
144,29.7180495637,-123.8877244519,1977.4552503724
145,29.5915601369,-123.760407878,1977.214852962
146,29.4650707101,-123.6330913041,1976.9744555516
147,29.3739803939,-123.4877509407,1976.7283280785
148,29.2828900776,-123.3424105772,1976.4822006053
149,29.1915444325,-123.1867561797,1976.2425598708
150,29.1001987873,-123.0311017822,1976.0029191363
151,28.9973648378,-122.88490592,1975.7619794162
152,28.8945308884,-122.7387100578,1975.5210396961
153,28.7916969389,-122.5925141957,1975.280099976
154,28.6948904931,-122.4581086421,1975.02997269
155,28.5980840472,-122.3237030885,1974.779845404
156,28.5142501035,-122.1958795618,1974.5217116868
157,28.4304161597,-122.0680560352,1974.2635779697
158,28.346582216,-121.9402325086,1974.0054442526
159,28.2786442549,-121.8036128046,1973.7471430913
160,28.2107062938,-121.6669931007,1973.48884193
161,28.1467307291,-121.5339107049,1973.2276979025
162,28.0827551645,-121.4008283092,1972.9665538751
163,28.0172647536,-121.2859682335,1972.6972618977
164,27.9517743427,-121.1711081577,1972.4279699203
165,27.8840207102,-121.078167096,1972.1508933888
166,27.8162670777,-120.9852260344,1971.8738168572
167,27.7485134452,-120.8922849727,1971.5967403256
168,27.6865857371,-120.8023303155,1971.3173246521
169,27.6246580291,-120.7123756583,1971.0379089786
170,27.5701935204,-120.6014433821,1970.7645453976
171,27.5157290117,-120.4905111059,1970.4911818166
172,27.4710636191,-120.3714814925,1970.2194522565
173,27.4263982265,-120.2524518791,1969.9477226964
174,27.3962389426,-120.1270196979,1969.6768773798
175,27.3660796587,-120.0015875168,1969.4060320632
176,27.3409735831,-119.8813190982,1969.1323439333
177,27.3158675074,-119.7610506796,1968.8586558034
178,27.2881275844,-119.6432281368,1968.5841592732
179,27.2603876614,-119.525405594,1968.3096627431
180,27.2326477383,-119.4075830512,1968.0351662129
181,27.1871697659,-119.3084332398,1967.7557005282
182,27.1416917935,-119.2092834284,1967.4762348435
183,27.0896309603,-119.1182661585,1967.1951556265
184,27.037570127,-119.0272488886,1966.9140764095
185,27.0012862989,-118.9294632553,1966.6327910495
186,26.9650024709,-118.8316776219,1966.3515056896
