,3d_x,3d_y,3d_z
0,31.6578125,-123.9421875,1978.0
1,31.8310175808,-123.7689824192,1977.8267949192
2,32.0042226615,-123.5957773385,1977.6535898385
3,32.1774277423,-123.4225722577,1977.4803847577
4,32.350632823,-123.249367177,1977.307179677
5,32.5238379038,-123.0761620962,1977.1339745962
6,32.7186714348,-122.9276956834,1976.9607763876
7,32.9135049658,-122.7792292707,1976.7875781789
8,33.1083384968,-122.6307628579,1976.6143799703
9,33.3049794624,-122.4949201018,1976.4330540862
10,33.501620428,-122.3590773456,1976.251728202
11,33.6982613936,-122.2232345895,1976.0704023179
12,33.8949023591,-122.0873918334,1975.8890764337
13,34.0809343349,-121.9698647312,1975.6851659527
14,34.2669663106,-121.852337629,1975.4812554718
15,34.4413422831,-121.741037795,1975.2639875101
16,34.6157182555,-121.6297379609,1975.0467195484
17,34.7900942279,-121.5184381269,1974.8294515867
18,34.9606557582,-121.4236619456,1974.6015782888
19,35.1312172884,-121.3288857644,1974.373704991
20,35.3017788186,-121.2341095831,1974.1458316931
21,35.4767194642,-121.1664177334,1973.9117086827
22,35.6516601098,-121.0987258838,1973.6775856723
23,35.8388923538,-121.0591893235,1973.4465425006
24,36.0261245978,-121.0196527631,1973.2154993288
25,36.2133568417,-120.9801162028,1972.984456157
26,36.4207243109,-120.9714004301,1972.7678395186
27,36.6280917801,-120.9626846575,1972.5512228802
28,36.8495882767,-120.979539295,1972.3495914759
29,37.0710847733,-120.9963939326,1972.1479600717
30,37.2925812699,-121.0132485702,1971.9463286674
31,37.5210275123,-121.0617409396,1971.7580182736
32,37.7494737548,-121.1102333091,1971.5697078798
33,37.9738588902,-121.1828885619,1971.3843095917
34,38.1982440256,-121.2555438148,1971.1989113035
35,38.422629161,-121.3281990676,1971.0135130154
36,38.645085516,-121.4218684085,1970.8353579573
37,38.8675418709,-121.5155377493,1970.6572028992
38,39.0899982259,-121.6092070901,1970.4790478411
39,39.3099307979,-121.7155135752,1970.3048967717
40,39.52986337,-121.8218200602,1970.1307457023
41,39.7479398158,-121.9233200325,1969.9514682094
42,39.9660162615,-122.0248200049,1969.7721907166
43,40.1840927072,-122.1263199772,1969.5929132238
44,40.3901377053,-122.2190072541,1969.3955442104
45,40.5961827034,-122.311694531,1969.1981751969
46,40.7857670501,-122.3924354189,1968.9801415195
47,40.9753513968,-122.4731763067,1968.762107842
48,41.1649357436,-122.5539171946,1968.5440741646
49,41.3297413132,-122.6007389867,1968.2978083651
50,41.4945468828,-122.6475607787,1968.0515425656
51,41.6329887744,-122.6701698548,1967.7863583422
52,41.771430666,-122.6927789309,1967.5211741188
53,41.9098725576,-122.7153880069,1967.2559898954
54,42.0171473751,-122.729441849,1966.9761781675
55,42.1244221925,-122.7434956911,1966.6963664396
56,42.2156462287,-122.753756495,1966.4107567565
57,42.3068702649,-122.7640172989,1966.1251470733
58,42.3980943011,-122.7742781028,1965.8395373901
59,42.4860816239,-122.7740668667,1965.5527305101
60,42.5740689467,-122.7738556306,1965.2659236301
61,42.6798964076,-122.7924137654,1964.9858233907
62,42.7857238685,-122.8109719002,1964.7057231512
63,42.8915513293,-122.829530035,1964.4256229117
64,43.0274927229,-122.8902198558,1964.1651681495
65,43.1634341166,-122.9509096765,1963.9047133873
66,43.3442936592,-123.0454559656,1963.6848251769
