,3d_x,3d_y,3d_z
44,33.2164387876,-157.7163664968,1416.367884233
45,33.5081802054,-157.6726864029,1416.4224643991
46,33.798433819,-157.6662078928,1416.4980346888
47,34.0886874326,-157.6597293828,1416.5736049786
48,34.3562522461,-157.7140802753,1416.6979233242
49,34.6238170595,-157.7684311679,1416.8222416699
50,34.8508791226,-157.8780138976,1416.9848284002
51,35.0779411856,-157.9875966273,1417.1474151306
52,35.2883822763,-158.1257758994,1417.3105746725
53,35.498823367,-158.2639551714,1417.4737342144
54,35.7161692938,-158.4040142094,1417.6258664398
55,35.9335152205,-158.5440732473,1417.7779986652
56,36.1508611473,-158.6841322853,1417.9301308906
57,36.4049455895,-158.7993621997,1418.0404176218
58,36.6590300316,-158.914592114,1418.150704353
59,36.9191489085,-159.0281104781,1418.2479244688
60,37.1792677854,-159.1416288422,1418.3451445846
61,37.4393866623,-159.2551472062,1418.4423647004
62,37.6965872005,-159.3872786253,1418.522296992
63,37.9537877387,-159.5194100443,1418.6022292837
64,38.2052319977,-159.6746147311,1418.6540683598
65,38.4566762566,-159.829819418,1418.705907436
66,38.7081205156,-159.9850241048,1418.7577465121
67,38.9505030758,-160.1605490708,1418.7787627154
68,39.192885636,-160.3360740369,1418.7997789187
69,39.4352681962,-160.511599003,1418.8207951221
70,39.6771856568,-160.6887771418,1418.8116381915
71,39.9191031173,-160.8659552807,1418.8024812609
72,40.1641756527,-161.0322659115,1418.7547295437
73,40.409248188,-161.1985765424,1418.7069778265
74,40.6543207233,-161.3648871732,1418.6592261092
75,40.8926198391,-161.5076848361,1418.545990254
76,41.1309189548,-161.650482499,1418.4327543988
77,41.3569947392,-161.7736898353,1418.2787748807
78,41.5830705237,-161.8968971715,1418.1247953626
79,41.8091463081,-162.0201045078,1417.9708158445
80,42.0258191365,-162.1177600831,1417.7877413405
81,42.242491965,-162.2154156585,1417.6046668365
82,42.4568016631,-162.3034392363,1417.4140803653
83,42.6711113613,-162.3914628142,1417.2234938941
84,42.8854210595,-162.479486392,1417.0329074229
85,43.0987671366,-162.578400358,1416.846629462
86,43.3121132137,-162.6773143239,1416.660351501
87,43.5254592907,-162.7762282899,1416.4740735401
88,43.7338822773,-162.911095838,1416.3056377863
89,43.9423052638,-163.0459633861,1416.1372020325
90,44.1507282504,-163.1808309342,1415.9687662787
91,44.3454535129,-163.351101476,1415.8168122899
92,44.5401787755,-163.5213720178,1415.6648583012
93,44.7349040381,-163.6916425597,1415.5129043124
94,44.9241829074,-163.8826766076,1415.3799400234
95,45.1134617767,-164.0737106555,1415.2469757343
96,45.302740646,-164.2647447034,1415.1140114452
97,45.497497267600004,-164.4591168338,1414.9944734458
98,45.6922538891,-164.6534889642,1414.8749354464
99,45.8870105106,-164.8478610945,1414.755397447
100,46.095481861,-165.0278951595,1414.6365385747
101,46.3039532115,-165.2079292244,1414.5176797024
102,46.5124245619,-165.3879632893,1414.3988208302
103,46.7319725671,-165.547445347,1414.2708984055
104,46.9515205722,-165.7069274047,1414.1429759809
105,47.1710685773,-165.8664094623,1414.0150535563
106,47.3962400436,-166.006349893,1413.8746452708
107,47.6214115099,-166.1462903236,1413.7342369853
108,47.8483842605,-166.2722619454,1413.5838557332
109,48.0753570111,-166.3982335671,1413.433474481
110,48.3023297617,-166.5242051889,1413.2830932288
111,48.533034257,-166.6388302453,1413.1293514574
112,48.7637387524,-166.7534553017,1412.975609686
113,48.9944432477,-166.868080358,1412.8218679146
114,49.2333024533,-166.9812381993,1412.6799468701
115,49.4721616588,-167.0943960406,1412.5380258255
116,49.7110208644,-167.2075538819,1412.396104781
117,49.9559728379,-167.3344089112,1412.2781796683
118,50.2009248113,-167.4612639406,1412.1602545555
119,50.4457249334,-167.5946282055,1412.049408387
120,50.6905250555,-167.7279924704,1411.9385622185
121,50.9353251776,-167.8613567353,1411.8277160499
122,51.1706412539,-167.9842669867,1411.6880041523
123,51.4059573302,-168.1071772381,1411.5482922546
124,51.6378456287,-168.2215525904,1411.3961538448
125,51.8697339273,-168.3359279427,1411.2440154349
126,52.1016222259,-168.4503032951,1411.091877025
127,52.3389748222,-168.5730593607,1410.9555146645
128,52.5763274186,-168.6958154263,1410.819152304
129,52.8184997866,-168.824877389,1410.697927084
130,53.0606721546,-168.9539393516,1410.5767018639
131,53.3028445226,-169.0830013143,1410.4554766439
132,53.5458644205,-169.2263554636,1410.3535407961
133,53.7888843185,-169.3697096129,1410.2516049483
134,54.0313268877,-169.5195590204,1410.1579739934
135,54.2737694569,-169.669408428,1410.0643430386
136,54.5179859118,-169.8237798901,1409.9835483925
137,54.7622023667,-169.9781513522,1409.9027537464
138,55.0064188216,-170.1325228144,1409.8219591003
139,55.2514743753,-170.2920140281,1409.7548001224
140,55.4965299291,-170.4515052419,1409.6876411444
141,55.7406537913,-170.6130655125,1409.6220528922
142,55.9847776535,-170.7746257832,1409.5564646399
143,56.2289015158,-170.9361860538,1409.4908763876
144,56.4688672272,-171.1084907312,1409.4386503837
145,56.7088329386,-171.2807954087,1409.3864243798
146,56.9494976239,-171.4562213486,1409.3502823152
147,57.1901623092,-171.6316472886,1409.3141402506
148,57.4308269946,-171.8070732285,1409.2779981861
149,57.6724261219,-171.9841130728,1409.2610643387
150,57.9140252493,-172.1611529171,1409.2441304914
151,58.1506457286,-172.3455423942,1409.2407734816
152,58.3872662079,-172.5299318713,1409.2374164718
153,58.616903215,-172.7226271628,1409.2490513168
154,58.8465402221,-172.9153224542,1409.2606861618
155,59.0761772292,-173.1080177457,1409.2723210068
156,59.2825333418,-173.3215607008,1409.3149421417
157,59.4888894543,-173.5351036559,1409.3575632765
158,59.6814887028,-173.7582892133,1409.4131846434
159,59.8740879514,-173.9814747706,1409.4688060102
160,60.0666871999,-174.204660328,1409.524427377
161,60.2521918784,-174.4361863432,1409.5689663322
162,60.4376965568,-174.6677123585,1409.6135052873
163,60.6140741809,-174.90843569,1409.6442170345
164,60.7904518049,-175.1491590215,1409.6749287816
165,60.966829429,-175.389882353,1409.7056405288
166,61.1215846458,-175.6468131422,1409.7117554627
167,61.2763398626,-175.9037439314,1409.7178703966
168,61.4135434489,-176.1700904277,1409.7025498282
169,61.5507470351,-176.4364369241,1409.6872292599
170,61.6559659118,-176.7154929047,1409.6547216045
171,61.7611847886,-176.9945488853,1409.622213949
172,61.8352090718,-177.2835334917,1409.5904601655
173,61.909233355,-177.5725180981,1409.558706382
174,61.9652490532,-177.8664513478,1409.537131252
175,62.0212647514,-178.1603845976,1409.5155561221
176,62.0618857418,-178.4574848508,1409.5245769138
177,62.1025067321,-178.754585104,1409.5335977055
178,62.1244946286,-179.0513890592,1409.571332896
179,62.1464825251,-179.3481930144,1409.6090680865
180,62.1529411424,-179.6435466169,1409.6612651719
181,62.1593997597,-179.9389002195,1409.7134622574
182,62.1609935421,-180.2356632991,1409.7573841702
183,62.1625873244,-180.5324263787,1409.8013060831
184,62.1686122272,-180.8322856481,1409.8082428761
185,62.17463713,-181.1321449175,1409.8151796691
186,62.177897301,-181.4271115438,1409.7605531128
187,62.1811574719,-181.7220781701,1409.7059265566
188,62.1844176428,-182.0170447964,1409.6513000003
189,62.196022848,-182.2926231978,1409.5333090519
190,62.2076280533,-182.5682015992,1409.4153181036
191,62.246314087,-182.8112826234,1409.2438100673
192,62.2850001207,-183.0543636475,1409.072302031
193,62.3949322755,-183.2578018963,1408.8811795566
194,62.5048644303,-183.4612401452,1408.6900570821
195,62.6227897672,-183.6524327569,1408.4912129217
196,62.7407151042,-183.8436253686,1408.2923687613
197,62.8454152999,-184.0257556849,1408.078204299
198,62.9501154957,-184.2078860013,1407.8640398368
199,63.0548156914,-184.3900163176,1407.6498753746
200,63.1391304767,-184.5836271323,1407.4367888442
201,63.2234452619,-184.7772379469,1407.2237023138
202,63.3059567384,-184.9791010916,1407.0176850157
203,63.3884682148,-185.1809642362,1406.8116677177
204,63.4709796913,-185.3828273808,1406.6056504197
205,63.5437669981,-185.5940604665,1406.4054440475
206,63.616554305,-185.8052935522,1406.2052376753
207,63.6893416119,-186.0165266379,1406.0050313031
208,63.7585886723,-186.2272821465,1405.8030734851
209,63.8278357327,-186.4380376551,1405.6011156672
210,63.9011776514,-186.6427849616,1405.3944770856
211,63.97451957,-186.8475322682,1405.1878385039
212,64.0478614886,-187.0522795748,1404.9811999223
213,64.1157336797,-187.252147221,1404.7680185683
214,64.1836058708,-187.4520148672,1404.5548372143
215,64.2556233513,-187.6524889744,1404.3435941912
216,64.3276408318,-187.8529630817,1404.1323511681
217,64.3996583123,-188.053437189,1403.921108145
218,64.4926442918,-188.2600448389,1403.7244691697
219,64.5856302713,-188.4666524888,1403.5278301944
220,64.6947849959,-188.6782194269,1403.3452797169
221,64.8039397204,-188.889786365,1403.1627292394
222,64.913094445,-189.101353303,1402.9801787619
223,65.0369368139,-189.3133830486,1402.8078231567
224,65.1607791828,-189.5254127942,1402.6354675515
225,65.2846215517,-189.7374425398,1402.4631119463
226,65.4171050975,-189.9475397739,1402.2948643243
227,65.5495886433,-190.1576370081,1402.1266167024
228,65.6942819459,-190.3686058284,1401.9699131445
229,65.8389752485,-190.5795746486,1401.8132095866
230,65.9836685512,-190.7905434689,1401.6565060288
231,66.1291836843,-191.0087559087,1401.5108740366
232,66.2746988174,-191.2269683485,1401.3652420445
233,66.396771825,-191.4626427964,1401.2254002215
234,66.5188448326,-191.6983172443,1401.0855583986
235,66.6409178402,-191.9339916921,1400.9457165757
236,66.727604481,-192.1855527037,1400.8071435489
237,66.8142911217,-192.4371137154,1400.6685705221
238,66.8643746435,-192.7028577796,1400.5386792862
239,66.9144581653,-192.9686018438,1400.4087880503
240,66.9645416871,-193.2343459081,1400.2788968144
241,66.9433083896,-193.5069847895,1400.1555388499
242,66.9220750922,-193.7796236709,1400.0321808853
243,66.857365955,-194.0514695107,1399.9230361789
244,66.7926568178,-194.3233153505,1399.8138914724
245,66.7076375682,-194.5963772206,1399.7232882589
246,66.6226183187,-194.8694390907,1399.6326850453
247,66.5167597418,-195.1384770256,1399.5526066381
248,66.4109011649,-195.4075149605,1399.4725282309
249,66.3050425881,-195.6765528954,1399.3924498237
250,66.2025967834,-195.9432747644,1399.3009932675
251,66.1001509787,-196.2099966334,1399.2095367112
252,65.9910691498,-196.4713649767,1399.1106036847
253,65.8819873209,-196.73273332,1399.0116706582
254,65.7687635963,-196.9870095816,1398.8997601092
255,65.6555398717,-197.2412858431,1398.7878495601
256,65.5423161471,-197.4955621047,1398.675939011
257,65.4210486228,-197.7473766269,1398.5669269294
258,65.2997810985,-197.9991911492,1398.4579148477
259,65.1793044513,-198.2500690248,1398.3459073971
260,65.0588278041,-198.5009469004,1398.2338999464
261,64.9383511569,-198.751824776,1398.1218924958
262,64.8114932746,-198.9969854364,1398.0044049292
263,64.6846353922,-199.2421460967,1397.8869173626
264,64.5599838757,-199.4850061083,1397.7624946388
265,64.4353323592,-199.7278661198,1397.6380719149
266,64.3106808426,-199.9707261314,1397.513649191
267,64.1885217239,-200.2025883603,1397.3676455728
268,64.0663626052,-200.4344505891,1397.2216419546
269,63.9588898751,-200.6685844226,1397.0679183054
270,63.851417145,-200.9027182561,1396.9141946563
271,63.7439444149,-201.1368520896,1396.7604710072
272,63.6657033438,-201.3905329856,1396.6207414906
273,63.5874622727,-201.6442138816,1396.481011974
274,63.5355489686,-201.9166954649,1396.3667368865
275,63.4836356644,-202.1891770482,1396.2524617991
276,63.4436841764,-202.4699526067,1396.1546407156
277,63.4037326883,-202.7507281651,1396.0568196321
278,63.3637812003,-203.0315037236,1395.9589985485
279,63.2964184274,-203.301685623,1395.8473562714
280,63.2290556544,-203.5718675224,1395.7357139943
281,63.1210117731,-203.808384341,1395.5860934267
282,63.0129678917,-204.0449011595,1395.4364728592
283,62.8972664736,-204.2664794823,1395.2705926954
284,62.7815650555,-204.4880578051,1395.1047125316
285,62.6658636373,-204.7096361278,1394.9388323679
286,62.5707597774,-204.9473856418,1394.7825300185
287,62.4756559174,-205.1851351558,1394.6262276692
288,62.3991004065,-205.4339177087,1394.4770750791
289,62.3225448955,-205.6827002615,1394.3279224889
290,62.2641716762,-205.9369125167,1394.1797040806
291,62.2057984568,-206.1911247719,1394.0314856722
292,62.1474252375,-206.4453370271,1393.8832672638
293,62.1057425947,-206.6974821592,1393.726151416
294,62.064059952,-206.9496272913,1393.5690355682
295,62.027854678,-207.1976517332,1393.4041930543
296,61.9916494041,-207.4456761751,1393.2393505405
297,61.9554441302,-207.693700617,1393.0745080266
298,61.9231010991,-207.9361486407,1392.9008045894
299,61.8907580679,-208.1785966644,1392.7271011521
300,61.8597239957,-208.4112620434,1392.5402758117
301,61.8286899235,-208.6439274223,1392.3534504713
302,61.8002134393,-208.8635468215,1392.1510735721
303,61.771736955,-209.0831662207,1391.9486966729
304,61.7432604707,-209.3027856199,1391.7463197737
305,61.7105173799,-209.5027624796,1391.5251023566
306,61.6777742891,-209.7027393392,1391.3038849396
307,61.6526236301,-209.8872963876,1391.0687123641
308,61.6274729712,-210.0718534359,1390.8335397886
309,61.6154000854,-210.2414800066,1390.5863939371
310,61.6033271997,-210.4111065773,1390.3392480855
311,61.5912543139,-210.580733148,1390.0921022339
312,61.6115781203,-210.7272855067,1389.8311245547
313,61.6319019268,-210.8738378654,1389.5701468755
314,61.6722255125,-211.0017086992,1389.301775755
315,61.7125490982,-211.129579533,1389.0334046346
316,61.7685706926,-211.2516443746,1388.7651477513
317,61.824592287,-211.3737092162,1388.4968908681
318,61.8806138813,-211.4957740578,1388.2286339848
319,61.9623631507,-211.6063981919,1387.9620268621
320,62.0441124201,-211.7170223261,1387.6954197393
321,62.1584682358,-211.8086878862,1387.433656158
322,62.2728240516,-211.9003534463,1387.1718925767
323,62.3871798673,-211.9920190064,1386.9101289954
324,62.537784887,-212.0616852763,1386.6601995276
325,62.6883899066,-212.1313515463,1386.4102700598
326,62.8670871789,-212.2038043097,1386.1804486466
327,63.0457844511,-212.2762570731,1385.9506272334
328,63.2384297092,-212.3509239133,1385.733112481
329,63.4310749674,-212.4255907535,1385.5155977286
330,63.6237202255,-212.5002575936,1385.2980829763
331,63.8239396456,-212.575234354,1385.0876294916
332,64.0241590657,-212.6502111144,1384.8771760069
333,64.2243784859,-212.7251878748,1384.6667225223
334,64.4316752924,-212.7972540759,1384.4621876923
335,64.638972099,-212.869320277,1384.2576528624
336,64.8480869306,-212.9420347301,1384.0552088072
337,65.0572017623,-213.0147491832,1383.852764752
338,65.2663165939,-213.0874636363,1383.6503206967
339,65.4680089099,-213.1634799074,1383.4416541297
340,65.6697012258,-213.2394961786,1383.2329875626
341,65.8713935418,-213.3155124497,1383.0243209956
342,66.0464540037,-213.3947578257,1382.7939430343
343,66.2215144657,-213.4740032017,1382.563565073
344,66.34833999,-213.5785766078,1382.3126075285
345,66.4751655143,-213.6831500139,1382.0616499841
346,66.6019910386,-213.78772342,1381.8106924396
347,66.6625928784,-213.8994708666,1381.5389574121
348,66.7231947182,-214.0112183132,1381.2672223845
349,66.7058600018,-214.133551925,1380.9938471936
350,66.6885252855,-214.2558855368,1380.7204720026
351,66.6711905691,-214.3782191486,1380.4470968116
352,66.5400235797,-214.4950988053,1380.2039212234
353,66.4088565903,-214.6119784621,1379.9607456352
354,66.2316028115,-214.7323466437,1379.7507632579
355,66.0543490326,-214.8527148254,1379.5407808807
356,65.8770952538,-214.973083007,1379.3307985035
357,65.6582782935,-215.0823522927,1379.1570764235
358,65.4394613332,-215.1916215785,1378.9833543435
359,65.2098420551,-215.2960539669,1378.8209694201
360,64.9802227769,-215.4004863553,1378.6585844966
