,3d_x,3d_y,3d_z
0,61.56015625,-145.23984375,1403.2000488281
1,61.7667848232,-145.4464723232,1403.2679403995
2,61.9734133964,-145.6531008964,1403.335831971
3,62.1800419696,-145.8597294696,1403.4037235424
4,62.3866705428,-146.0663580428,1403.4716151138
5,62.5856438129,-146.2507901129,1403.599655925
6,62.784617083,-146.4352221829,1403.7276967361
7,62.9835903532,-146.6196542529,1403.8557375473
8,63.1531631022,-146.8191465318,1404.002188609
9,63.3227358513,-147.0186388106,1404.1486396706
10,63.4923086004,-147.2181310894,1404.2950907323
11,63.6331973098,-147.4429951655,1404.435042577
12,63.7740860192,-147.6678592417,1404.5749944217
13,63.9149747286,-147.8927233178,1404.7149462664
14,64.0308233689,-148.1394249482,1404.8403153139
15,64.1466720092,-148.3861265787,1404.9656843614
16,64.2593347412,-148.6467737387,1405.0624839833
17,64.3719974732,-148.9074208987,1405.1592836052
18,64.4920210538,-149.1755566091,1405.2200913421
19,64.6120446344,-149.4436923196,1405.2808990791
20,64.7320682149,-149.7118280301,1405.3417068161
21,64.8409001727,-149.9913910057,1405.3420910481
22,64.9497321306,-150.2709539813,1405.34247528
23,65.0730020157,-150.5418816444,1405.3050221523
24,65.1962719008,-150.8128093075,1405.2675690245
25,65.3340058995,-151.0654408048,1405.1826769038
26,65.4717398981,-151.3180723022,1405.097784783
27,65.6094738968,-151.5707037995,1405.0128926623
28,65.7907606393,-151.7596822871,1404.8665292508
29,65.9720473818,-151.9486607747,1404.7201658394
30,66.1497841821,-152.1021724922,1404.533500946
31,66.3275209823,-152.2556842097,1404.3468360526
32,66.5139421868,-152.3636944193,1404.1380755938
33,66.7003633912,-152.471704629,1403.929315135
34,66.88678459570001,-152.5797148386,1403.7205546762
35,67.0646044335,-152.6251203562,1403.4832396024
36,67.2424242712,-152.6705258738,1403.2459245286
37,67.3916306885,-152.6836526849,1402.9859915914
38,67.5408371058,-152.696779496,1402.7260586541
39,67.6833249256,-152.6780595235,1402.4627208789
40,67.8258127454,-152.659339551,1402.1993831037
41,67.9683005652,-152.6406195784,1401.9360453286
42,68.0871034351,-152.5395993253,1401.6797626983
43,68.205906305,-152.4385790722,1401.423480068
44,68.3148158668,-152.2991501929,1401.181202758
45,68.4237254286,-152.1597213136,1400.938925448
46,68.5326349904,-152.0202924343,1400.6966481379
47,68.6031504384,-151.8482488095,1400.4612154241
48,68.6736658864,-151.6762051847,1400.2257827102
49,68.7107645853,-151.4792732433,1400.0025306172
50,68.7478632843,-151.282341302,1399.7792785243
51,68.7671711861,-151.0685923302,1399.5696632052
52,68.7864790879,-150.8548433584,1399.3600478861
53,68.8057869897,-150.6410943866,1399.1504325671
54,68.8089701269,-150.4082411185,1398.9613050356
55,68.8121532642,-150.1753878504,1398.7721775041
56,68.8153364014,-149.9425345823,1398.5830499726
57,68.8073033839,-149.7058023594,1398.3989485732
58,68.7992703663,-149.4690701365,1398.2148471737
59,68.7883378572,-149.2297592898,1398.0342625706
60,68.777405348,-148.990448443,1397.8536779675
61,68.7664728389,-148.7511375963,1397.6730933644
62,68.7611863501,-148.5105367895,1397.4939752335
63,68.7558998613,-148.2699359827,1397.3148571027
64,68.7506133724,-148.0293351759,1397.1357389719
65,68.7421543473,-147.8029426545,1396.939079695
66,68.7336953221,-147.5765501332,1396.7424204181
67,68.7168252182,-147.3633127607,1396.5320749343
68,68.6999551143,-147.1500753881,1396.3217294506
69,68.6830850104,-146.9368380156,1396.1113839668
70,68.6574107375,-146.7369632905,1395.889143273
71,68.6317364646,-146.5370885653,1395.6669025792
72,68.6060621917,-146.3372138402,1395.4446618854
73,68.5890231122,-146.144211739,1395.215620713
74,68.5719840327,-145.9512096377,1394.9865795405
75,68.5674145172,-145.7628415751,1394.7531344881
76,68.5628450017,-145.5744735125,1394.5196894356
77,68.5582754862,-145.3861054499,1394.2862443832
78,68.5651164374,-145.2112371095,1394.0425760329
79,68.5719573886,-145.0363687691,1393.7989076827
80,68.5787983397,-144.8615004287,1393.5552393324
81,68.607259038,-144.7029091731,1393.3021804415
82,68.6357197363,-144.5443179175,1393.0491215505
83,68.691978364,-144.3980537724,1392.7933056661
84,68.7482369917,-144.2517896274,1392.5374897818
85,68.8285794608,-144.141849199,1392.2701731346
86,68.9089219299,-144.0319087706,1392.0028564874
87,68.989264399,-143.9219683421,1391.7355398402
88,69.1112777911,-143.8766766065,1391.4652411336
89,69.2332911832,-143.8313848708,1391.1949424269
90,69.3569189494,-143.8417539562,1390.921796573
91,69.4805467155,-143.8521230416,1390.6486507191
92,69.6342845104,-143.9352931225,1390.4048322865
93,69.7880223053,-144.0184632033,1390.1610138539
94,69.952144588,-144.1617794369,1389.9547995637
95,70.1162668708,-144.3050956704,1389.7485852734
96,70.2973004897,-144.4790080047,1389.5843253306
97,70.4783341085,-144.652920339,1389.4200653877
98,70.6559932215,-144.8566725419,1389.289979726
99,70.8336523345,-145.0604247447,1389.1598940642
100,71.0113114475,-145.2641769476,1389.0298084024
101,71.1700506966,-145.5135224242,1388.9785377084
102,71.3287899457,-145.7628679009,1388.9272670144
103,71.4853226118,-146.0179510181,1388.9480065368
104,71.6418552779,-146.2730341352,1388.9687460592
105,71.7794802004,-146.5320651889,1389.0316928138
106,71.9171051229,-146.7910962426,1389.0946395684
107,72.0428262842,-147.047032779,1389.1878633795
108,72.1685474454,-147.3029693154,1389.2810871906
109,72.2942686067,-147.5589058518,1389.3743110017
110,72.4194213178,-147.8128012706,1389.4736785779
111,72.5445740289,-148.0666966895,1389.5730461541
112,72.6824365438,-148.3195752929,1389.6569886279
113,72.8202990588,-148.5724538963,1389.7409311016
114,72.9782951082,-148.8218045333,1389.7944241683
115,73.1362911576,-149.0711551704,1389.847917235
116,73.3216586259,-149.3070124671,1389.8447176635
117,73.5070260942,-149.5428697639,1389.8415180919
118,73.7041037899,-149.7511384691,1389.7532881179
119,73.9011814855,-149.9594071743,1389.6650581439
120,74.09712122,-150.1146801936,1389.4992332062
121,74.2930609544,-150.2699532128,1389.3334082685
122,74.4648542522,-150.3349757425,1389.0962181898
123,74.63664755,-150.3999982723,1388.859028111
124,74.7638213471,-150.3866249236,1388.5876464998
125,74.8909951441,-150.3732515749,1388.3162648886
126,74.9935560641,-150.33697223,1388.0366847269
127,75.0961169841,-150.300692885,1387.7571045652
128,75.1846301229,-150.2352649281,1387.478026428
129,75.2731432617,-150.1698369712,1387.1989482907
130,75.3595302335,-150.0830824128,1386.9250670432
131,75.4459172052,-149.9963278544,1386.6511857958
132,75.5393185654,-149.9144762597,1386.3780988089
133,75.6327199255,-149.832624665,1386.1050118221
134,75.7269057823,-149.7779051673,1385.825485793
135,75.8210916391,-149.7231856696,1385.5459597639
136,75.9152774959,-149.6684661719,1385.2664337348
137,76.0196098143,-149.6479817217,1384.9859071681
138,76.1239421328,-149.6274972715,1384.7053806014
139,76.2651296177,-149.6610841043,1384.4428200964
140,76.4063171027,-149.694670937,1384.1802595915
141,76.5766590079,-149.7786433449,1383.9480263681
142,76.747000913,-149.8626157528,1383.7157931446
143,76.9263697746,-150.0139365626,1383.528900598
144,77.1057386363,-150.1652573725,1383.3420080514
145,77.3017984633,-150.3512470444,1383.2117452932
146,77.4978582902,-150.5372367163,1383.0814825349
147,77.6884372596,-150.7537285037,1382.9989539795
148,77.8790162289,-150.970220291,1382.9164254242
149,78.0578778995,-151.2088000094,1382.8834372325
150,78.23673957,-151.4473797278,1382.8504490408
151,78.3911822444,-151.7040451688,1382.8668901999
152,78.5456249188,-151.9607106098,1382.883331359
153,78.7000675932,-152.2173760508,1382.8997725182
154,78.8141532203,-152.4850449173,1382.9728330931
155,78.9282388474,-152.7527137838,1383.045893668
156,79.0372226294,-153.0155627695,1383.1409354796
157,79.1462064114,-153.2784117553,1383.2359772911
158,79.261519153,-153.540380227,1383.3258410294
159,79.3768318946,-153.8023486988,1383.4157047676
160,79.4921446361,-154.0643171705,1383.5055685059
161,79.6228923231,-154.3266236496,1383.5696025077
162,79.7536400101,-154.5889301286,1383.6336365094
163,79.8843876971,-154.8512366077,1383.6976705112
164,80.044296245,-155.1044097865,1383.7159077769
165,80.2042047928,-155.3575829653,1383.7341450425
166,80.4098663784,-155.5724907861,1383.6951842832
167,80.615527964,-155.7873986069,1383.6562235238
168,80.830771689,-155.9437292289,1383.5175480917
169,81.0460154141,-156.1000598508,1383.3788726597
170,81.2612591392,-156.2563904728,1383.2401972276
171,81.4482721145,-156.2860375184,1383.007501719
172,81.6352850899,-156.315684564,1382.7748062104
173,81.7887930392,-156.2810764486,1382.5193897116
174,81.9423009884,-156.2464683331,1382.2639732127
175,82.0958089377,-156.2118602177,1382.0085567139
176,82.2083923251,-156.1561648563,1381.736117716
177,82.3209757125,-156.100469495,1381.463678718
178,82.4335590999,-156.0447741336,1381.1912397201
179,82.5351828996,-156.0134588346,1380.9107188557
180,82.6368066993,-155.9821435357,1380.6301979912
181,82.7663198715,-155.9786834036,1380.3596164587
182,82.8958330436,-155.9752232715,1380.0890349263
183,83.0253462158,-155.9717631394,1379.8184533938
184,83.215356028,-156.0119185393,1379.5897968497
185,83.4053658401,-156.0520739391,1379.3611403056
186,83.5953756523,-156.0922293389,1379.1324837616
187,83.8255231264,-156.2024645955,1378.9747487675
188,84.0556706006,-156.312699852,1378.8170137734
189,84.2798755222,-156.4907695888,1378.7274407757
190,84.5040804439,-156.6688393257,1378.637867778
191,84.7282853656,-156.8469090626,1378.5482947803
192,84.8952896525,-157.0882614943,1378.6104121839
193,85.0622939395,-157.329613926,1378.6725295875
194,85.1436953107,-157.589194916,1378.7989871946
195,85.2250966819,-157.8487759061,1378.9254448017
196,85.3064980531,-158.1083568961,1379.0519024088
197,85.2837396994,-158.344748821,1379.2352079329
198,85.2609813457,-158.581140746,1379.418513457
199,85.1912334386,-158.7796559881,1379.6323520131
200,85.1214855316,-158.9781712302,1379.8461905693
201,85.062523012,-159.1235828045,1380.1018835402
202,85.0035604925,-159.2689943789,1380.357576511
203,84.944597973,-159.4144059532,1380.6132694819
204,84.8883122275,-159.4869591222,1380.8988705192
