,3d_x,3d_y,3d_z
81,37.6723484443,-169.8774858163,1342.9283729287
82,37.7127474663,-170.167390699,1342.862622811
83,37.7531464883,-170.4572955818,1342.7968726933
84,37.780093859,-170.7475258378,1342.7258780618
85,37.8070412298,-171.0377560938,1342.6548834303
86,37.8275109838,-171.3318255105,1342.5991683755
87,37.8479807377,-171.6258949272,1342.5434533206
88,37.871939374,-171.9208346988,1342.4940922543
89,37.8958980103,-172.2157744704,1342.4447311879
90,37.927271861,-172.5099636914,1342.3950483565
91,37.9586457117,-172.8041529124,1342.3453655251
92,38.0031506233,-173.0953999535,1342.288845848
93,38.0476555349,-173.3866469946,1342.2323261709
94,38.1201793486,-173.6723403941,1342.1764729889
95,38.1927031624,-173.9580337935,1342.1206198069
96,38.2652269762,-174.243727193,1342.064766625
97,38.3931456291,-174.5101539392,1342.0132534506
98,38.521064282,-174.7765806855,1341.9617402763
99,38.6737074358,-175.024460607,1341.8892446755
100,38.8263505895,-175.2723405285,1341.8167490748
101,39.0084796788,-175.4970015911,1341.7370220294
102,39.1906087681,-175.7216626538,1341.657294984
103,39.410520617,-175.9094214172,1341.5773861268
104,39.6304324659,-176.0971801806,1341.4974772695
105,39.8503443148,-176.284938944,1341.4175684123
106,40.1247483304,-176.3820224838,1341.3449239179
107,40.3991523459,-176.4791060235,1341.2722794236
108,40.6892473309,-176.5226518279,1341.2094410386
109,40.9793423159,-176.5661976323,1341.1466026537
110,41.2761291454,-176.5634556123,1341.1028984307
111,41.572915975,-176.5607135923,1341.0591942078
112,41.8657335406,-176.5056776495,1341.0241382768
113,42.1585511062,-176.4506417067,1340.9890823459
114,42.4454012514,-176.3695783766,1340.9552337022
115,42.7322513967,-176.2885150466,1340.9213850585
116,43.0172223635,-176.198866322,1340.8939140867
117,43.3021933302,-176.1092175975,1340.866443115
118,43.5908937184,-176.0326030158,1340.8384736364
119,43.8795941066,-175.9559884341,1340.8105041579
120,44.1682944948,-175.8793738524,1340.7825346793
121,44.4632028003,-175.8360212393,1340.7486283038
122,44.7581111058,-175.7926686263,1340.7147219283
123,45.0552627981,-175.7757407298,1340.6771145076
124,45.3524144903,-175.7588128334,1340.6395070868
125,45.651010354,-175.7680397342,1340.6120230093
126,45.9496062176,-175.777266635,1340.5845389318
127,46.2470648713,-175.8123465552,1340.5675757792
128,46.544523525,-175.8474264753,1340.5506126267
129,46.8311089837,-175.9352278285,1340.5379754894
130,47.1176944424,-176.0230291818,1340.525338352
131,47.3680393676,-176.187638748,1340.5101360782
132,47.6183842927,-176.3522483143,1340.4949338044
133,47.8176022573,-176.5754523254,1340.4727488531
134,48.0168202218,-176.7986563364,1340.4505639017
135,48.1533452626,-177.0641325186,1340.4208433719
136,48.2898703034,-177.3296087009,1340.3911228421
137,48.3975772696,-177.6086437711,1340.367914244
138,48.5052842358,-177.8876788413,1340.344705646
139,48.612991202,-178.1667139116,1340.3214970479
140,48.7066871151,-178.4515582481,1340.3307046409
141,48.8003830283,-178.7364025847,1340.3399122338
142,48.8932801305,-179.0202254518,1340.3684553334
143,48.9861772327,-179.3040483189,1340.3969984331
144,49.0936021051,-179.5814963262,1340.43550168
145,49.2010269774,-179.8589443335,1340.4740049269
146,49.3353299825,-180.125137355,1340.507231093
147,49.4696329876,-180.3913303766,1340.5404572591
148,49.6459175221,-180.6335137279,1340.5569189491
149,49.8222020566,-180.8756970793,1340.5733806391
150,49.998486591,-181.1178804306,1340.5898423291
151,50.2587891558,-181.2664744646,1340.57709918
152,50.5190917205,-181.4150684985,1340.5643560309
153,50.8137599694,-181.4657955242,1340.5399144275
154,51.1084282183,-181.5165225498,1340.5154728242
