,3d_x,3d_y,3d_z
0,63.36015625,-177.63984375,1409.8000488281
1,63.6092938039,-177.63984375,1409.632924685
2,63.8584313579,-177.63984375,1409.4658005418
3,64.1075689118,-177.63984375,1409.2986763987
4,64.4006203625,-177.6940786421,1409.2643336597
5,64.6936718132,-177.7483135342,1409.2299909208
6,64.9867232639,-177.8025484263,1409.1956481818
7,65.2778589434,-177.863184514,1409.1561098334
8,65.5689946229,-177.9238206018,1409.1165714849
9,65.8342555252,-177.9822135086,1408.9891865481
10,66.0995164276,-178.0406064154,1408.8618016114
11,66.272875357,-178.1015715595,1408.624673096
12,66.4462342865,-178.1625367035,1408.3875445807
13,66.5786866091,-178.2280732159,1408.1264672975
14,66.7111389317,-178.2936097282,1407.8653900144
15,66.7909899171,-178.3645062159,1407.585037543
16,66.8708409024,-178.4354027036,1407.3046850717
17,66.9041129741,-178.4938328812,1407.0123173519
18,66.9373850457,-178.5522630587,1406.7199496321
19,66.9474580329,-178.6275283331,1406.4297192522
20,66.9575310202,-178.7027936076,1406.1394888723
21,66.9580488197,-178.8100155531,1405.8593046717
22,66.9585666193,-178.9172374987,1405.5791204711
23,66.94843149,-179.0760607777,1405.3248126946
24,66.9382963608,-179.2348840567,1405.0705049181
25,66.9126332177,-179.433761218,1404.847369807
26,66.8869700747,-179.6326383793,1404.6242346959
27,66.8442493668,-179.8653074734,1404.439735282
28,66.8015286588,-180.0979765676,1404.2552358681
29,66.7588079508,-180.3306456618,1404.0707364542
30,66.7277876001,-180.5871501398,1403.9182792779
31,66.6967672495,-180.8436546178,1403.7658221015
32,66.6821663186,-181.1050529739,1403.6193375897
33,66.6675653876,-181.3664513301,1403.4728530778
34,66.6765319833,-181.6338039152,1403.3370510328
35,66.6854985791,-181.9011565002,1403.2012489878
36,66.7176141555,-182.1751779642,1403.0834320663
37,66.749729732,-182.4491994283,1402.9656151447
38,66.8049104888,-182.7305920208,1402.8774488645
39,66.8600912456,-183.0119846133,1402.7892825844
40,66.9405547553,-183.2967326412,1402.7398438932
41,67.0210182649,-183.5814806692,1402.690405202
42,67.1014817746,-183.8662286971,1402.6409665108
43,67.2120699271,-184.1443931566,1402.6210970864
44,67.3226580795,-184.4225576161,1402.601227662
45,67.4512775819,-184.6913722243,1402.566648333
46,67.5798970844,-184.9601868325,1402.5320690041
47,67.7341679225,-185.2109313996,1402.4743830386
48,67.8884387605,-185.4616759667,1402.4166970731
49,68.0427095986,-185.7124205337,1402.3590111077
50,68.2165720691,-185.941233071,1402.272891051
51,68.3904345396,-186.1700456082,1402.1867709943
52,68.5766335433,-186.3865711263,1402.0948654395
53,68.7628325471,-186.6030966444,1402.0029598847
54,68.9490315509,-186.8196221625,1401.9110543299
55,69.1463153067,-187.0198457407,1401.8062228536
56,69.3435990625,-187.2200693189,1401.7013913773
57,69.5408828183,-187.4202928972,1401.596559901
58,69.7457472182,-187.6043538297,1401.4775970885
59,69.9506116181,-187.7884147623,1401.3586342759
60,70.1623055835,-187.9540693284,1401.2254268073
61,70.373999549,-188.1197238945,1401.0922193386
62,70.5856935145,-188.2853784606,1400.9590118699
63,70.805375342,-188.4336518606,1400.8184597674
64,71.0250571695,-188.5819252606,1400.6779076649
65,71.244738997,-188.7301986606,1400.5373555624
66,71.4687192695,-188.8627960224,1400.3881886186
67,71.6926995421,-188.9953933843,1400.2390216747
68,71.9166798146,-189.1279907461,1400.0898547308
69,72.1358695894,-189.2516513227,1399.9265638725
70,72.3550593642,-189.3753118994,1399.7632730141
71,72.574249139,-189.498972476,1399.5999821558
72,72.7869288747,-189.6168051418,1399.4242471483
73,72.9996086105,-189.7346378076,1399.2485121408
74,73.2122883463,-189.8524704734,1399.0727771333
75,73.416967394,-189.9785951847,1398.8933362109
76,73.6216464418,-190.1047198959,1398.7138952885
77,73.8263254895,-190.2308446071,1398.5344543661
78,74.0202211991,-190.3730625442,1398.3550706651
79,74.2141169087,-190.5152804812,1398.1756869642
80,74.4080126184,-190.6574984183,1397.9963032632
81,74.5815963346,-190.8166323298,1397.8104401639
82,74.7551800508,-190.9757662413,1397.6245770646
83,74.928763767,-191.1349001528,1397.4387139653
84,75.0866041677,-191.3058183367,1397.2493112666
85,75.2444445685,-191.4767365207,1397.0599085678
86,75.4022849692,-191.6476547046,1396.8705058691
87,75.5357045869,-191.835647174,1396.6785213982
88,75.6691242046,-192.0236396434,1396.4865369272
89,75.7775726517,-192.2236610208,1396.2910110136
90,75.8860210988,-192.4236823982,1396.0954851
91,75.9944695458,-192.6237037756,1395.8999591864
92,76.082977554,-192.8294902984,1395.7004141049
93,76.1714855622,-193.0352768212,1395.5008690235
94,76.2599935704,-193.2410633439,1395.301323942
95,76.3201782462,-193.4512052469,1395.0958532984
96,76.380362922,-193.6613471499,1394.8903826547
