,3d_x,3d_y,3d_z
50,45.4566709192,-157.2239175433,1404.742354776
51,45.6442516942,-157.073839769,1404.5626602727
52,45.8318324692,-156.9237619947,1404.3829657694
53,46.0214963647,-156.7498733216,1404.2287246073
54,46.2111602603,-156.5759846486,1404.0744834451
55,46.4008241559,-156.4020959755,1403.920242283
56,46.5975232578,-156.2106721783,1403.799137398
57,46.7942223597,-156.0192483811,1403.6780325129
58,46.9909214616,-155.8278245839,1403.5569276279
59,47.1886909397,-155.6267849396,1403.4546031687
60,47.3864604178,-155.4257452952,1403.3522787096
61,47.580481848,-155.2157865599,1403.261322599
62,47.7745032782,-155.0058278245,1403.1703664884
63,47.9685247084,-154.7958690891,1403.0794103777
64,48.1587205481,-154.5767730413,1403.0031053031
65,48.3489163877,-154.3576769935,1402.9268002285
66,48.5391122274,-154.1385809457,1402.8504951539
67,48.7339904375,-153.9189829804,1402.7888573664
68,48.9288686477,-153.6993850152,1402.7272195788
69,49.1237468579,-153.4797870499,1402.6655817913
70,49.3284136688,-153.2632273672,1402.6307478952
71,49.5330804797,-153.0466676844,1402.595913999
72,49.7407149475,-152.8309308349,1402.5773253045
73,49.9483494153,-152.6151939854,1402.5587366099
74,50.155983883,-152.3994571359,1402.5401479154
75,50.365089512,-152.1843464751,1402.5386514155
76,50.5741951409,-151.9692358142,1402.5371549155
77,50.7833007699,-151.7541251533,1402.5356584156
78,50.992529286,-151.5391972393,1402.5410824209
79,51.2017578022,-151.3242693254,1402.5465064261
80,51.4109863183,-151.1093414114,1402.5519304313
81,51.6193266654,-150.8935179862,1402.5557447327
82,51.8276670125,-150.6776945609,1402.559559034
83,52.0358726262,-150.4617357827,1402.5630559632
84,52.2440782399,-150.2457770044,1402.5665528924
85,52.4522838537,-150.0298182262,1402.5700498217
86,52.6618910328,-149.8152455568,1402.5748871741
87,52.871498212,-149.6006728873,1402.5797245265
88,53.0811053911,-149.3861002179,1402.584561879
89,53.2920148712,-149.1731010093,1402.5967491
90,53.5029243512,-148.9601018006,1402.6089363209
91,53.7138338312,-148.747102592,1402.6211235419
92,53.9219998737,-148.5333256148,1402.6522089529
93,54.1301659161,-148.3195486375,1402.6832943639
94,54.3326939875,-148.1028906011,1402.7284792678
95,54.5352220589,-147.8862325646,1402.7736641717
96,54.7377501303,-147.6695745281,1402.8188490755
97,54.9377895343,-147.4537098578,1402.8770442726
98,55.1378289383,-147.2378451876,1402.9352394698
99,55.3530320228,-147.0329665893,1402.9766205325
100,55.5682351074,-146.828087991,1403.0180015952
101,55.8041652715,-146.643594974,1403.0353014314
102,56.0400954356,-146.4591019569,1403.0526012675
103,56.2911306636,-146.2948467033,1403.0513659509
104,56.5421658915,-146.1305914497,1403.0501306343
105,56.7932011194,-145.9663361961,1403.0488953176
106,57.0599424629,-145.829571634,1403.036874077
107,57.3266838063,-145.6928070718,1403.0248528365
108,57.5982625011,-145.5675746109,1403.0011496027
109,57.8698411958,-145.44234215,1402.977446369
110,58.1410779369,-145.3175695273,1402.9480793309
111,58.4123146779,-145.1927969046,1402.9187122927
112,58.6849734176,-145.0754729361,1402.8752117396
113,58.9576321572,-144.9581489675,1402.8317111865
114,59.2284664765,-144.8474607122,1402.7654022007
115,59.4993007958,-144.7367724568,1402.6990932148
116,59.7701351152,-144.6260842015,1402.632784229
117,60.034278186,-144.528619824,1402.5292026995
118,60.2984212568,-144.4311554465,1402.42562117
119,60.5637925854,-144.3501272751,1402.3115488534
120,60.829163914,-144.2690991038,1402.1974765368
121,61.1071210362,-144.2058414362,1402.1039976317
122,61.3850781584,-144.1425837686,1402.0105187266
123,61.6629542012,-144.1028567305,1401.9046571789
124,61.940830244,-144.0631296924,1401.7987956312
125,62.2187062868,-144.0234026543,1401.6929340835
126,62.4875545024,-144.0135467133,1401.5601805622
127,62.756402718,-144.0036907723,1401.427427041
128,63.0002823808,-143.974483806,1401.2551782001
129,63.2441620436,-143.9452768396,1401.0829293593
130,63.4398649656,-143.8893099481,1400.8625477054
131,63.6355678876,-143.8333430565,1400.6421660515
132,63.8312708096,-143.777376165,1400.4217843976
133,63.955023529500004,-143.6836945081,1400.1650568933
134,64.0787762493,-143.5900128512,1399.9083293889
135,64.148009364,-143.4616563018,1399.6461627013
136,64.2172424786,-143.3332997524,1399.3839960138
137,64.2864755932,-143.204943203,1399.1218293263
138,64.3006017563,-143.0546305048,1398.8625870761
139,64.3147279193,-142.9043178067,1398.6033448258
140,64.3110876177,-142.7417291712,1398.3512502328
141,64.3074473161,-142.5791405358,1398.0991556398
142,64.2863415553,-142.413338994,1397.8500283719
143,64.2652357946,-142.2475374522,1397.600901104
144,64.2441300338,-142.0817359105,1397.3517738361
145,64.200955392,-141.9025311561,1397.1150849975
146,64.1577807502,-141.7233264017,1396.8783961589
147,64.1146061084,-141.5441216473,1396.6417073203
148,64.0547669903,-141.3596296044,1396.4128362517
149,63.9949278722,-141.1751375615,1396.1839651831
150,63.9269954155,-140.9933660808,1395.9551763938
151,63.8590629587,-140.8115946001,1395.7263876044
152,63.791130502,-140.6298231194,1395.4975988151
153,63.709329549,-140.4534117735,1395.2691526702
154,63.6275285961,-140.2770004276,1395.0407065252
155,63.5432557986,-140.1061413377,1394.8089625566
156,63.458983001,-139.9352822478,1394.577218588
157,63.3747102035,-139.7644231579,1394.3454746194
158,63.2919197058,-139.6076799803,1394.1034471214
159,63.2091292081,-139.4509368028,1393.8614196234
160,63.1331794283,-139.3070940893,1393.6093464104
161,63.0572296485,-139.1632513759,1393.3572731973
162,62.9953809518,-139.0251175744,1393.0982485043
163,62.9335322552,-138.886983773,1392.8392238112
164,62.8716835585,-138.7488499715,1392.5801991181
165,62.8319031918,-138.6220151331,1392.3112559156
166,62.7921228251,-138.4951802947,1392.0423127131
167,62.7598713651,-138.3748264164,1391.7694120218
168,62.7276199051,-138.2544725381,1391.4965113305
169,62.6968612037,-138.13753508,1391.2219579965
170,62.6661025022,-138.020597622,1390.9474046625
171,62.6402842097,-137.9091260456,1390.6700826414
172,62.6144659172,-137.7976544691,1390.3927606202
173,62.5886476247,-137.6861828927,1390.1154385991
174,62.5804505648,-137.6060476452,1389.8264556406
175,62.572253505,-137.5259123977,1389.537472682
176,62.5811455883,-137.4728735759,1389.2423323523
177,62.5900376716,-137.4198347541,1388.9471920225
178,62.6150844119,-137.3708683322,1388.6522768647
179,62.6401311523,-137.3219019102,1388.3573617069
180,62.6777254882,-137.2654896048,1388.0651215356
181,62.7153198242,-137.2090772994,1387.7728813644
182,62.7453809277,-137.155224473,1387.4792894654
183,62.7754420312,-137.1013716467,1387.1856975664
184,62.7870385922,-137.0515748303,1386.8900866788
185,62.7986351531,-137.0017780139,1386.5944757912
186,62.7908010254,-136.9522047457,1386.298703721
187,62.7829668977,-136.9026314775,1386.0029316508
188,62.7527131316,-136.8584723667,1385.7077458067
189,62.7224593654,-136.814313256,1385.4125599625
190,62.6812787224,-136.7687443551,1385.1189145473
191,62.6400980794,-136.7231754542,1384.825269132
192,62.6094924253,-136.6506928829,1384.5357703051
193,62.5788867713,-136.5782103116,1384.2462714781
