,3d_x,3d_y,3d_z
40,12.2173155113,-199.8811534452,1400.0602189545
41,11.928216968,-199.9271866427,1400.1258160352
42,11.6391184247,-199.9732198401,1400.1914131159
43,11.3455202595,-200.0079604926,1400.2423366317
44,11.0519220943,-200.0427011451,1400.2932601474
45,10.7557809314,-200.0665638115,1400.3348652528
46,10.4596397685,-200.0904264778,1400.3764703581
47,10.1617545216,-200.1017387231,1400.41018108
48,9.8638692746,-200.1130509684,1400.443891802
49,9.5646623349,-200.1163740882,1400.4654362697
50,9.2654553952,-200.1196972079,1400.4869807375
51,8.965588441,-200.1218627437,1400.495647933
52,8.6657214869,-200.1240282794,1400.5043151284
53,8.3658435997,-200.1275786716,1400.512102778
54,8.0659657125,-200.1311290637,1400.5198904277
55,7.7666629585,-200.151484004,1400.5180095106
56,7.4673602045,-200.1718389443,1400.5161285934
57,7.1761402586,-200.2376710033,1400.4868526112
58,6.8849203128,-200.3035030623,1400.4575766289
59,6.6070264403,-200.4049441298,1400.4077298086
60,6.3291325679,-200.5063851972,1400.3578829883
61,6.0563760584,-200.6173531273,1400.300524423
62,5.7836195489,-200.7283210574,1400.2431658576
63,5.5108630395,-200.8392889876,1400.1858072922
64,5.2318290534,-200.9092679449,1400.1007015923
65,4.9527950674,-200.9792469023,1400.0155958924
66,4.672308714,-201.0212984338,1399.9178253738
67,4.3918223607,-201.0633499654,1399.8200548553
68,4.1170108577,-201.0890194397,1399.7024975677
69,3.8421993546,-201.114688914,1399.58494028
70,3.5808174367,-201.1316429248,1399.4386800513
71,3.3194355187,-201.1485969355,1399.2924198227
72,3.0785466028,-201.1594961669,1399.1139436704
73,2.8376576868,-201.1703953983,1398.9354675182
74,2.5967687708000002,-201.1812946297,1398.7569913659
75,2.3851059798,-201.1782654873,1398.5444127047
76,2.1734431888,-201.1752363449,1398.3318340435
77,1.9913408912000001,-201.1496782297,1398.0947991601
78,1.8092385936,-201.1241201145,1397.8577642767
79,1.6607709326,-201.074099638,1397.6019219316
80,1.5123032715,-201.0240791616,1397.3460795864
81,1.3913853505,-200.9614641428,1397.0787628907
82,1.2704674295,-200.898849124,1396.811446195
83,1.1495495085,-200.8362341052,1396.5441294993
84,1.0766282483,-200.7556294164,1396.2645130228
85,1.003706988,-200.6750247275,1395.9848965463
86,0.9636779085,-200.5867065766,1395.7009994223
87,0.9236488289,-200.4983884257,1395.4171022983
88,0.9046715513,-200.4075707034,1395.1318094588
89,0.8856942738,-200.3167529811,1394.8465166194
90,0.8840273826,-200.2220226083,1394.5618705621
91,0.8823604913,-200.1272922356,1394.2772245047
92,0.8930867427,-200.0231136284,1393.996098616
93,0.9038129941,-199.9189350212,1393.7149727272
94,0.9336079188,-199.8116974329,1393.4363827738
95,0.9634028435,-199.7044598446,1393.1577928204
96,0.9931977682,-199.5972222564,1392.8792028671
97,1.0542739842,-199.49203595,1392.6049665879
98,1.1153502002,-199.3868496436,1392.3307303088
99,1.1935482026,-199.2877572386,1392.0585800421
100,1.271746205,-199.1886648336,1391.7864297753
101,1.3543711754,-199.0817906882,1391.5185659455
102,1.4369961458,-198.9749165429,1391.2507021157
103,1.5215243483,-198.8594047098,1390.987050832
104,1.6060525507,-198.7438928766,1390.7233995483
105,1.6806885337,-198.6294251808,1390.4563291144
106,1.7553245168,-198.514957485,1390.1892586805
107,1.8299604998,-198.4004897892,1389.9221882466
108,1.8866296197,-198.2982163687,1389.6459116492
109,1.9432987397,-198.1959429482,1389.3696350517
110,2.007102779,-198.1015445884,1389.0921138918
111,2.0709068183,-198.0071462286,1388.8145927318
112,2.1446203351,-197.923088483,1388.5362034129
113,2.2183338518,-197.8390307374,1388.2578140941
114,2.2899303856,-197.7711173189,1387.9745091278
115,2.3615269194,-197.7032039004,1387.6912041614
116,2.4213321166,-197.6538366809,1387.4014004071
117,2.4811373139,-197.6044694614,1387.1115966528
118,2.5324606282,-197.5759684218,1386.8173967069
119,2.5837839426,-197.5474673822,1386.5231967611
120,2.6259309187,-197.532781866,1386.2265353918
121,2.6680778948,-197.5180963498,1385.9298740225
122,2.6964390921,-197.5102350242,1385.6313211092
123,2.7248002895,-197.5023736986,1385.3327681959
124,2.7531614869,-197.4945123729,1385.0342152826
125,2.7579588417,-197.5019256499,1384.7343452629
126,2.7627561965,-197.5093389269,1384.4344752432
127,2.7537548941,-197.5479371092,1384.1371048397
128,2.7447535917,-197.5865352914,1383.8397344362
129,2.7154389278,-197.6607856648,1383.5505501826
130,2.6861242638,-197.7350360382,1383.261365929
131,2.641958561,-197.8441725357,1382.9854336627
132,2.5977928581,-197.9533090333,1382.7095013964
133,2.5394740989,-198.0823326996,1382.4450173404
134,2.4811553396,-198.2113563658,1382.1805332844
135,2.393972684,-198.3436779417,1381.9257977645
136,2.3067900284,-198.4759995175,1381.6710622445
137,2.2196073728,-198.6083210933,1381.4163267245
138,2.0953992898,-198.730320416,1381.1720143889
139,1.9711912068,-198.8523197388,1380.9277020532
140,1.8353390908,-198.9745577592,1380.6897901599
141,1.6994869748,-199.0967957797,1380.4518782667
142,1.5636348589,-199.2190338001,1380.2139663735
143,1.4259530132,-199.3530842323,1379.9835880086
144,1.2882711675,-199.4871346645,1379.7532096437
145,1.1520838907,-199.6318561415,1379.5284681928
146,1.015896614,-199.7765776184,1379.3037267419
147,0.8797093373,-199.9212990954,1379.078985291
148,0.7367325468,-200.0699639522,1378.8611403972
149,0.5937557563,-200.218628809,1378.6432955034
150,0.4507789659,-200.3672936658,1378.4254506097
151,0.3032329835,-200.5272972408,1378.2189825999
152,0.1556870012,-200.6873008158,1378.0125145901
153,0.0081410188,-200.8473043909,1377.8060465803
154,-0.1452626858,-201.0154519463,1377.6106144872
155,-0.29866639030000003,-201.1835995017,1377.415182394
