,3d_x,3d_y,3d_z
0,61.56015625,-137.43984375,1363.6000488281
1,61.56015625,-137.607010012,1363.3509395331
2,61.56015625,-137.774176274,1363.1018302381
3,61.56015625,-137.941342536,1362.8527209431
4,61.6128860402,-138.1250650583,1362.6214946383
5,61.6656158303,-138.3087875805,1362.3902683335
6,61.7183456205,-138.4925101028,1362.1590420287
7,61.7972074645,-138.689549572,1361.9470131223
8,61.8760693084,-138.8865890412,1361.7349842159
9,61.9549311524,-139.0836285104,1361.5229553095
10,62.0584791421,-139.2965409681,1361.3387106375
11,62.1620271319,-139.5094534258,1361.1544659655
12,62.2903254886,-139.7269506306,1360.9924952966
13,62.4186238453,-139.9444478353,1360.8305246277
14,62.5469222021,-140.1619450401,1360.6685539588
15,62.7346533771,-140.3655142325,1360.5531564292
16,62.9223845521,-140.5690834249,1360.4377588997
17,63.1490094258,-140.7515322741,1360.3645907098
18,63.3756342996,-140.9339811234,1360.2914225198
19,63.6196331104,-141.1020340575,1360.2442760282
20,63.8636319212,-141.2700869915,1360.1971295365
21,64.107630732,-141.4381399256,1360.1499830448
22,64.3648627245,-141.5919833212,1360.1627858436
23,64.622094717,-141.7458267168,1360.1755886425
24,64.887065801,-141.8804142062,1360.2165341226
25,65.152036885,-142.0150016956,1360.2574796027
26,65.4145305641,-142.1451899264,1360.3218852933
27,65.6770242432,-142.2753781572,1360.386290984
28,65.9395179223,-142.405566388,1360.4506966746
29,66.1989013299,-142.5207451209,1360.5479289088
30,66.4582847375,-142.6359238537,1360.6451611429
31,66.7159506387,-142.746004497,1360.7523550576
32,66.9736165399,-142.8560851402,1360.8595489723
33,67.2305390314,-142.9606106861,1360.973852269
34,67.4874615229,-143.0651362319,1361.0881555657
35,67.7443840144,-143.1696617778,1361.2024588624
36,67.9988776474,-143.2791755895,1361.3175228263
37,68.2533712805,-143.3886894012,1361.4325867901
38,68.508460394,-143.5042296369,1361.5401971896
39,68.7635495076,-143.6197698726,1361.647807589
40,69.0215729867,-143.7449357138,1361.7358836722
41,69.2795964659,-143.870101555,1361.8239597553
42,69.537619945,-143.9952673962,1361.9120358384
43,69.7946938444,-144.1397586823,1361.9671292
44,70.0517677438,-144.2842499684,1362.0222225616
45,70.3046603391,-144.4420256001,1362.0561664164
46,70.5575529344,-144.5998012318,1362.0901102713
47,70.8104455297,-144.7575768635,1362.1240541261
48,71.0557996616,-144.9297072545,1362.1109210209
49,71.3011537935,-145.1018376455,1362.0977879156
