,3d_x,3d_y,3d_z
160,44.5610638455,-156.0371971687,1344.9059586888
161,44.7961665711,-156.1921825842,1344.8024877778
162,45.0312692967,-156.3471679996,1344.6990168668
163,45.2913845224,-156.461512646,1344.6027600687
164,45.5514997481,-156.5758572924,1344.5065032705
165,45.8317351351,-156.6683052166,1344.4524522837
166,46.1119705221,-156.7607531409,1344.398401297
167,46.4042880268,-156.827136077,1344.3864103746
168,46.6966055316,-156.8935190132,1344.3744194522
169,46.9961456269,-156.8775024655,1344.3700375002
170,47.2956857222,-156.8614859178,1344.3656555482
171,47.5899043861,-156.8028751489,1344.3660499506
172,47.8841230501,-156.7442643799,1344.366444353
173,48.1705363396,-156.6659977692,1344.4093601451
174,48.4569496292,-156.5877311584,1344.4522759371
175,48.7309213306,-156.5012840937,1344.5386843385
176,49.004893032,-156.414837029,1344.62509274
177,49.2775405503,-156.3263359434,1344.7135850482
178,49.5501880686,-156.2378348579,1344.8020773565
179,49.8228355869,-156.1493337723,1344.8905696647
180,50.0954831052,-156.0608326868,1344.979061973
